	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	6.700412005049657	[[-646.7358551481693, 7.920229949010318e-14], [-5.940172461757739e-14, -323.36792757408466], [-274.3867852870507, 274.38678528705077], [573.2194358708077, -101.07405241050911], [-98.99803875266917, 239.00240780503117], [711.4094406629863, 0.0], [388.0415130889016, 0.0], [129.34717102963387, 0.0], [97.01037827222527, -168.02690402897034], [2.3760689847030953e-14, 388.0415130889016], [478.00481561006234, 197.99607750533838], [97.01037827222542, 168.02690402897025], [98.9980387526692, 239.00240780503117], [441.3645858949117, 100.73858655742441], [615.0823493603849, 199.85237011239863], [1.1880344923515477e-14, 194.0207565444508], [274.38678528705077, 274.3867852870507], [-91.46226176235025, 91.46226176235027], [-261.6101488432417, -190.0708988924275], [-507.44720563065624, 100.93752499218613], [638.7734635746727, 101.17177752244011], [3.96011497450516e-15, 64.67358551481693], [-190.07089889242758, -261.61014884324163], [573.2194358708077, 101.07405241050907], [-261.61014884324163, 190.07089889242758], [99.92618505619926, -307.5411746801925], [194.0207565444508, 0.0], [-4.7521379694061906e-14, -258.69434205926774], [91.46226176235027, 91.46226176235025]]	right	30	12	right	[ -7.12820695e-14  -3.88041513e+02]
1	1.5043233162014076	[[-374.8193191648575, 100.43253387780692], [99.92618505619933, 307.54117468019246], [274.38678528705077, 274.3867852870507], [-261.61014884324163, 190.07089889242758], [646.7358551481693, 0.0], [-307.54117468019246, 99.92618505619936], [-374.81931916485763, -100.43253387780666], [-353.94691667700556, 282.26324712688955], [194.02075654445053, -336.05380805794067], [194.02075654445085, 336.0538080579405], [-91.46226176235025, 91.46226176235027], [353.9469166770055, -282.26324712688955], [-182.92452352470056, -182.9245235247005], [7.92022994901032e-15, 129.34717102963387], [190.07089889242752, 261.6101488432417], [388.0415130889016, 0.0], [638.7734635746727, 101.17177752244011], [452.71509860371856, 0.0], [274.38678528705066, -274.3867852870508], [182.92452352470048, -182.92452352470056], [441.3645858949117, 100.73858655742441], [353.94691667700556, 282.2632471268895], [-274.3867852870507, 274.38678528705077], [-478.00481561006234, 197.99607750533843], [-504.08071208691086, -291.031134816676], [336.05380805794044, -194.02075654445096], [-258.69434205926774, 3.168091979604128e-14], [-97.01037827222535, 168.02690402897028], [196.42571973715536, -407.8822098713244]]	left	30	4	left	[-91.46226176 -91.46226176]
2	0.8703495485970052	[[190.07089889242752, 261.6101488432417], [573.2194358708077, 101.07405241050907], [194.0207565444508, 0.0], [97.01037827222542, 168.02690402897025], [-388.0415130889016, 4.7521379694061906e-14], [638.7734635746726, -101.17177752244027], [7.92022994901032e-15, 129.34717102963387], [-100.43253387780676, 374.8193191648576], [91.46226176235024, -91.46226176235028], [-478.00481561006234, 197.99607750533843], [374.8193191648576, 100.4325338778068], [-98.99803875266917, 239.00240780503117], [2.7720804821536115e-14, 452.71509860371856], [-182.92452352470056, -182.9245235247005], [365.84904704940095, -365.8490470494011], [97.01037827222527, -168.02690402897034], [307.54117468019246, 99.92618505619932], [2.3760689847030953e-14, 388.0415130889016], [-336.05380805794044, 194.02075654445093], [-407.88220987132433, 196.42571973715548], [-282.2632471268895, 353.9469166770056], [-190.0708988924275, 261.6101488432417], [258.69434205926774, 0.0], [-239.00240780503117, 98.99803875266922], [-282.26324712688955, -353.9469166770055], [-4.7521379694061906e-14, -258.69434205926774], [-307.54117468019246, 99.92618505619936], [3.96011497450516e-15, 64.67358551481693], [-441.3645858949117, -100.73858655742437]]	right	30	4	right	[-91.46226176 -91.46226176]
3	1.395524277279037	[[261.6101488432417, 190.07089889242752], [64.67358551481693, 0.0], [282.26324712688955, 353.94691667700556], [-190.07089889242758, -261.61014884324163], [97.01037827222527, -168.02690402897034], [430.1929685937627, 287.4457517974401], [646.7358551481693, 0.0], [2.3760689847030953e-14, 388.0415130889016], [546.9596196123588, -199.07702088446362], [615.0823493603849, -199.85237011239877], [-365.8490470494011, -365.849047049401], [-407.88220987132433, 196.42571973715548], [-407.8822098713244, -196.42571973715536], [365.84904704940095, -365.8490470494011], [-98.99803875266933, -239.0024078050311], [-353.9469166770056, -282.26324712688944], [407.8822098713244, 196.42571973715542], [-282.26324712688955, -353.9469166770055], [-504.08071208691086, -291.031134816676], [-239.00240780503117, 98.99803875266922], [190.07089889242752, 261.6101488432417], [-2.3760689847030953e-14, -129.34717102963387], [-504.0807120869108, 291.0311348166761], [168.02690402897022, -97.01037827222548], [-638.7734635746727, -101.17177752244002], [336.05380805794056, 194.02075654445076], [-441.3645858949117, -100.73858655742437], [-573.2194358708077, -101.0740524105089], [-91.46226176235025, 91.46226176235027]]	left	30	8	left	[-239.00240781  -98.99803875]
4	2.110311415606702	[[-97.01037827222548, -168.02690402897022], [407.8822098713244, 196.42571973715542], [353.94691667700556, 282.2632471268895], [353.9469166770055, -282.26324712688955], [261.6101488432417, 190.07089889242752], [573.2194358708077, -101.07405241050911], [-98.99803875266917, 239.00240780503117], [99.92618505619926, -307.5411746801925], [-638.7734635746726, 101.17177752244018], [507.4472056306562, -100.93752499218618], [336.05380805794044, -194.02075654445096], [-638.7734635746727, -101.17177752244002], [-282.2632471268895, 353.9469166770056], [98.99803875266925, -239.00240780503114], [97.01037827222542, 168.02690402897025], [430.1929685937627, -287.4457517974401], [504.0807120869108, 291.0311348166761], [-2.3760689847030953e-14, -129.34717102963387], [-336.0538080579406, -194.02075654445068], [638.7734635746727, 101.17177752244011], [-99.92618505619937, -307.54117468019246], [-239.00240780503117, 98.99803875266922], [-711.4094406629863, 8.712252943911351e-14], [-274.3867852870509, -274.3867852870506], [91.46226176235027, 91.46226176235025], [274.38678528705077, 274.3867852870507], [-194.0207565444507, 336.05380805794056], [-168.0269040289703, -97.01037827222534], [478.0048156100622, -197.9960775053387]]	left	30	4	left	[ 129.34717103    0.        ]
5	1.520690909546829	[[194.02075654445053, -336.05380805794067], [-638.7734635746727, -101.17177752244002], [-8.316241446460834e-14, -452.71509860371856], [307.54117468019246, 99.92618505619932]]	right	5	8	right	[ 182.92452352  182.92452352]
6	2.637858052687079	[[407.88220987132433, -196.42571973715553], [573.2194358708077, 101.07405241050907], [-7.128206954109286e-14, -388.0415130889016], [258.69434205926774, 0.0], [-507.44720563065624, -100.937524992186], [-388.0415130889016, 4.7521379694061906e-14], [638.7734635746726, -101.17177752244027], [615.0823493603849, -199.85237011239877], [-196.4257197371555, -407.88220987132433], [-129.34717102963387, 1.584045989802064e-14], [-1.1880344923515477e-14, -64.67358551481693], [-91.46226176235025, 91.46226176235027], [-190.0708988924275, 261.6101488432417], [441.36458589491167, -100.73858655742453], [-168.0269040289703, -97.01037827222534], [-507.44720563065624, 100.93752499218613], [182.92452352470053, 182.9245235247005], [100.43253387780663, -374.81931916485763], [-168.02690402897022, 97.01037827222547], [-100.7385865574245, -441.3645858949117], [374.8193191648576, 100.4325338778068], [196.42571973715545, 407.8822098713244], [-98.99803875266933, -239.0024078050311], [-307.5411746801925, -99.92618505619929], [546.9596196123588, -199.07702088446362], [-638.7734635746727, -101.17177752244002], [100.73858655742434, -441.3645858949117], [282.26324712688955, 353.94691667700556], [196.42571973715536, -407.8822098713244]]	right	30	12	right	[ 194.02075654 -336.05380806]
7	0.901936127243971	[[-239.0024078050312, -98.99803875266916], [646.7358551481693, 0.0], [-194.0207565444508, 2.3760689847030953e-14], [2.3760689847030953e-14, 388.0415130889016], [-91.46226176235028, -91.46226176235025], [-129.34717102963387, 1.584045989802064e-14], [1.9800574872525794e-14, 323.36792757408466], [-97.01037827222535, 168.02690402897028], [407.88220987132433, -196.42571973715553], [-546.9596196123589, -199.07702088446317], [99.92618505619926, -307.5411746801925], [194.0207565444508, 0.0], [7.92022994901032e-15, 129.34717102963387], [478.0048156100622, -197.9960775053387], [196.42571973715545, 407.8822098713244], [-258.69434205926774, 3.168091979604128e-14], [98.99803875266925, -239.00240780503114], [-573.2194358708077, -101.0740524105089], [638.7734635746726, -101.17177752244027], [-91.46226176235025, 91.46226176235027], [196.42571973715536, -407.8822098713244], [-638.7734635746726, 101.17177752244018], [430.1929685937627, 287.4457517974401], [638.7734635746727, 101.17177752244011], [-504.08071208691086, -291.031134816676], [239.0024078050311, -98.99803875266934], [-323.36792757408466, 3.960114974505159e-14], [441.36458589491167, -100.73858655742453], [-353.9469166770056, -282.26324712688944]]	right	30	4	right	[ 91.46226176  91.46226176]
8	0.9223000441306795	[[-573.2194358708077, -101.0740524105089], [1.1880344923515477e-14, 194.0207565444508], [478.00481561006234, 197.99607750533838], [504.0807120869106, -291.03113481667646]]	right	5	4	right	[ -2.37606898e-14  -1.29347171e+02]
9	0.6622550690990465	[[452.71509860371856, 0.0], [-546.9596196123589, -199.07702088446317], [261.61014884324163, -190.0708988924276], [1.9800574872525794e-14, 323.36792757408466]]	left	5	4	left	[ 91.46226176 -91.46226176]
