	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	1.1820422075461465	[[-638.7734635746726, 101.17177752244018], [573.2194358708077, 101.07405241050907], [582.0622696333523, 0.0], [-129.34717102963387, 1.584045989802064e-14]]	left	5	4	left	[-91.46226176  91.46226176]
1	1.7097083741718961	[[-100.43253387780712, -374.8193191648575], [168.02690402897022, -97.01037827222548], [-407.8822098713244, -196.42571973715536], [99.92618505619926, -307.5411746801925]]	left	5	12	right	[ 274.38678529 -274.38678529]
2	2.5256833937996817	[[-441.3645858949117, 100.73858655742447], [-573.2194358708077, 101.07405241050928], [98.99803875266925, -239.00240780503114], [323.36792757408466, 0.0], [646.7358551481693, 0.0], [99.92618505619926, -307.5411746801925], [7.92022994901032e-15, 129.34717102963387], [638.7734635746726, -101.17177752244027], [-546.9596196123589, 199.07702088446328], [-336.0538080579406, -194.02075654445068], [-478.00481561006234, 197.99607750533843], [91.46226176235024, -91.46226176235028], [282.26324712688944, -353.9469166770056], [-323.36792757408466, 3.960114974505159e-14], [1.9800574872525794e-14, 323.36792757408466], [-441.3645858949117, -100.73858655742437], [91.46226176235027, 91.46226176235025], [478.0048156100622, -197.9960775053387], [274.38678528705066, -274.3867852870508], [261.6101488432417, 190.07089889242752], [100.73858655742444, 441.3645858949117], [478.00481561006234, 197.99607750533838], [97.01037827222542, 168.02690402897025], [-261.61014884324163, 190.07089889242758], [-307.54117468019246, 99.92618505619936], [-100.43253387780712, -374.8193191648575], [-452.71509860371856, 5.544160964307223e-14], [194.0207565444508, 0.0], [374.8193191648575, -100.43253387780713]]	left	30	8	left	[-182.92452352  182.92452352]
3	1.3588647763190238	[[91.46226176235027, 91.46226176235025], [407.8822098713244, 196.42571973715542], [196.42571973715536, -407.8822098713244], [-129.34717102963387, 1.584045989802064e-14]]	left	5	8	left	[ 239.00240781  -98.99803875]
4	3.538003098313766	[[-517.3886841185355, 6.336183959208255e-14], [194.02075654445085, 336.0538080579405], [-353.9469166770056, -282.26324712688944], [-98.99803875266917, 239.00240780503117], [-504.08071208691086, -291.031134816676], [-239.00240780503117, 98.99803875266922], [615.0823493603849, 199.85237011239863], [-194.02075654445096, -336.05380805794044], [274.38678528705077, 274.3867852870507], [-100.43253387780712, -374.8193191648575], [100.73858655742444, 441.3645858949117], [-182.92452352470056, -182.9245235247005], [-196.4257197371555, -407.88220987132433], [-430.1929685937628, -287.44575179744], [353.94691667700556, 282.2632471268895], [430.1929685937627, 287.4457517974401], [196.42571973715536, -407.8822098713244], [-374.81931916485763, -100.43253387780666], [98.99803875266925, -239.00240780503114], [97.01037827222527, -168.02690402897034], [307.54117468019246, 99.92618505619932], [711.4094406629863, 0.0], [646.7358551481693, 0.0], [-190.0708988924275, 261.6101488432417], [-282.26324712688955, -353.9469166770055], [99.92618505619933, 307.54117468019246], [-2.3760689847030953e-14, -129.34717102963387], [168.02690402897022, -97.01037827222548], [182.92452352470053, 182.9245235247005]]	right	30	4	right	[ -1.29347171e+02   1.58404599e-14]
5	1.2125221725600568	[[282.26324712688944, -353.9469166770056], [646.7358551481693, 0.0], [-99.92618505619937, -307.54117468019246], [507.44720563065624, 100.93752499218594], [97.01037827222542, 168.02690402897025], [1.9800574872525794e-14, 323.36792757408466], [-98.99803875266917, 239.00240780503117], [-194.02075654445096, -336.05380805794044], [336.05380805794044, -194.02075654445096], [182.92452352470053, 182.9245235247005], [-307.54117468019246, 99.92618505619936], [-573.2194358708077, 101.07405241050928], [441.36458589491167, -100.73858655742453], [239.0024078050311, -98.99803875266934], [-336.05380805794044, 194.02075654445093], [-441.3645858949117, 100.73858655742447], [-615.082349360385, -199.85237011239857], [129.34717102963387, 0.0], [430.1929685937627, 287.4457517974401], [-7.128206954109286e-14, -388.0415130889016], [-504.0807120869108, 291.0311348166761], [182.92452352470048, -182.92452352470056], [-407.88220987132433, 196.42571973715548], [194.02075654445085, 336.0538080579405], [-582.0622696333523, 7.128206954109286e-14], [323.36792757408466, 0.0], [-129.34717102963387, 1.584045989802064e-14], [-323.36792757408466, 3.960114974505159e-14], [-573.2194358708077, -101.0740524105089]]	right	30	4	right	[  7.92022995e-15   1.29347171e+02]
6	1.629312994160955	[[374.8193191648576, 100.4325338778068], [-407.8822098713244, -196.42571973715536], [-194.02075654445096, -336.05380805794044], [258.69434205926774, 0.0], [-323.36792757408466, 3.960114974505159e-14], [307.54117468019246, -99.92618505619939], [365.84904704940107, 365.849047049401], [261.61014884324163, -190.0708988924276], [239.0024078050311, -98.99803875266934], [190.07089889242752, 261.6101488432417], [441.36458589491167, -100.73858655742453], [646.7358551481693, 0.0], [-336.0538080579406, -194.02075654445068], [-430.1929685937628, -287.44575179744]]	right	15	12	right	[ 100.43253388 -374.81931916]
7	0.8609436231117797	[[258.69434205926774, 0.0], [-336.0538080579406, -194.02075654445068], [336.05380805794056, 194.02075654445076], [-323.36792757408466, 3.960114974505159e-14], [546.9596196123589, 199.0770208844632], [-638.7734635746727, -101.17177752244002], [196.42571973715545, 407.8822098713244], [-573.2194358708077, 101.07405241050928], [-261.6101488432417, -190.0708988924275], [-374.81931916485763, -100.43253387780666], [-507.44720563065624, 100.93752499218613], [190.07089889242746, -261.6101488432417], [-507.44720563065624, -100.937524992186], [-261.61014884324163, 190.07089889242758], [336.05380805794044, -194.02075654445096], [504.0807120869108, 291.0311348166761], [194.02075654445053, -336.05380805794067], [504.0807120869106, -291.03113481667646], [-5.940172461757739e-14, -323.36792757408466], [282.26324712688955, 353.94691667700556], [-504.08071208691086, -291.031134816676], [-168.02690402897022, 97.01037827222547], [546.9596196123588, -199.07702088446362], [-239.00240780503117, 98.99803875266922], [374.8193191648575, -100.43253387780713], [-129.34717102963387, 1.584045989802064e-14], [3.96011497450516e-15, 64.67358551481693], [478.0048156100622, -197.9960775053387], [182.92452352470053, 182.9245235247005]]	left	30	4	left	[ -2.37606898e-14  -1.29347171e+02]
8	1.1053324187778344	[[-504.0807120869108, 291.0311348166761], [196.42571973715545, 407.8822098713244], [-336.05380805794044, 194.02075654445093], [388.0415130889016, 0.0], [-258.69434205926774, 3.168091979604128e-14], [99.92618505619933, 307.54117468019246], [-407.8822098713244, -196.42571973715536], [3.96011497450516e-15, 64.67358551481693], [-2.3760689847030953e-14, -129.34717102963387], [-452.71509860371856, 5.544160964307223e-14], [190.07089889242746, -261.6101488432417], [2.7720804821536115e-14, 452.71509860371856], [507.4472056306562, -100.93752499218618], [-7.128206954109286e-14, -388.0415130889016]]	left	15	12	left	[-374.81931916 -100.43253388]
9	1.1485671294753956	[[-441.3645858949117, -100.73858655742437], [638.7734635746727, 101.17177752244011], [-546.9596196123589, -199.07702088446317], [-615.082349360385, -199.85237011239857], [91.46226176235024, -91.46226176235028], [3.96011497450516e-15, 64.67358551481693], [-517.3886841185355, 6.336183959208255e-14], [182.92452352470053, 182.9245235247005], [-258.69434205926774, 3.168091979604128e-14], [573.2194358708077, -101.07405241050911], [-507.44720563065624, -100.937524992186], [711.4094406629863, 0.0], [-282.26324712688955, -353.9469166770055], [258.69434205926774, 0.0], [-478.00481561006234, 197.99607750533843], [-194.0207565444508, 2.3760689847030953e-14], [194.02075654445053, -336.05380805794067], [239.00240780503117, 98.99803875266919], [194.0207565444508, 0.0], [-182.9245235247005, 182.92452352470053], [478.0048156100622, -197.9960775053387], [-274.3867852870509, -274.3867852870506], [-100.43253387780676, 374.8193191648576], [504.0807120869108, 291.0311348166761], [504.0807120869106, -291.03113481667646], [507.4472056306562, -100.93752499218618], [1.9800574872525794e-14, 323.36792757408466], [-3.564103477054643e-14, -194.0207565444508], [353.94691667700556, 282.2632471268895]]	right	30	4	right	[  7.92022995e-15   1.29347171e+02]
