	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0	8.866592838785436e-05	flankers	right	8	0.8	left	left
1	0.2167753655829756	flankers	left	4	0.8	left	right
2		flankers		4	0.8	left	right
3		flankers		12	0.8	left	left
4	0.9168193849378667	flankers	left	12	0.8	left	left
5	0.5084090082302737	flankers	left	8	0.8	left	left
6	0.408461694608377	flankers	right	4	0.8	right	right
7	0.4416829078319324	flankers	left	4	0.75	left	left
8	0.4584148242589663	flankers	right	8	0.8	right	right
9	0.46676310630675744	flankers	left	12	0.8	right	left
10	0.9917349669910891	no flankers	right	8	0.8	right	left
11	1.0750701059544099	flankers	left	12	0.8	left	right
12	0.72493576709428	no flankers	left	4	0.75	left	right
13	0.6750276831563724	flankers	right	12	0.8	right	right
14	0.5916070143588286	no flankers	left	4	0.75	left	right
15	0.5501076535516631	flankers	right	4	0.75	right	right
16	0.6333062298791674	flankers	left	12	0.75	left	left
17	0.7834182169424366	flankers	right	12	0.75	right	right
18	0.7166128588974061	no flankers	right	12	0.75	right	left
19	0.8167537550448287	flankers	left	8	0.75	left	left
20	0.5584268554556502	flankers	right	4	0.75	right	left
21	0.7667869406207046	flankers	left	12	0.75	left	left
22	0.7334154799876842	flankers	left	4	0.7	left	right
23	0.5250439908447788	flankers	left	4	0.7	left	right
24	0.5333306914118339	flankers	right	4	0.7	right	right
25	0.7584167059153515	flankers	right	4	0.6499999999999999	right	left
26	0.6167676108780142	flankers	right	4	0.6499999999999999	right	left
27	0.7083215967393244	flankers	left	12	0.7	left	right
28	0.800134452899897	flankers	left	8	0.75	left	left
29	0.4084243465806594	flankers	right	12	0.7	right	right
30	0.6500811963228443	flankers	left	4	0.6499999999999999	left	right
31	0.700114153819186	flankers	left	12	0.7	left	left
32	0.5333512185720792	flankers	right	12	0.6499999999999999	right	right
33	0.8584421367861523	flankers	right	12	0.6499999999999999	right	left
34	0.5499363087832307	flankers	left	8	0.75	left	left
35	0.5334170765446515	flankers	left	8	0.7	left	right
36	0.758456904937475	flankers	left	12	0.6499999999999999	left	left
37	0.5166603564656498	flankers	left	8	0.7	left	left
38	0.7916456168239847	no flankers	left	12	0.6499999999999999	left	left
39	0.6583128726962286	no flankers	left	8	0.7	left	left
40	0.625029507792874	flankers	right	8	0.7	right	left
41	0.6583912750445506	flankers	left	4	0.5999999999999999	left	left
42	0.4417045753899629	flankers	left	8	0.6499999999999999	left	left
43	0.6083249609127961	flankers	right	8	0.6499999999999999	right	left
44	0.4748867299891799	no flankers	right	4	0.5999999999999999	right	right
45	0.7001098773273497	flankers	right	4	0.5999999999999999	right	left
46	0.4583982884910256	flankers	right	8	0.6499999999999999	right	right
47	0.6667609395509544	flankers	right	4	0.5999999999999999	right	right
48	0.5084061572357541	flankers	left	8	0.5999999999999999	left	left
49	0.6999696083987601	flankers	left	12	0.5999999999999999	left	left
50	0.7251002694760018	flankers	right	8	0.5999999999999999	right	left
51	0.775048267336615	flankers	right	4	0.5499999999999998	right	left
52	0.8251023221920377	flankers	right	4	0.5499999999999998	right	left
53	0.5001154652766218	flankers	right	8	0.5999999999999999	right	left
54	0.5832823955652202	no flankers	left	4	0.5499999999999998	left	left
55	0.6416738986893051	flankers	right	12	0.5999999999999999	right	left
56	0.775074211386368	flankers	left	8	0.5499999999999998	left	right
57	0.9083111620994941	flankers	left	12	0.5999999999999999	left	right
58	0.8834522007966825	flankers	left	12	0.5499999999999998	left	left
59	0.7833018963675613	no flankers	right	8	0.5499999999999998	right	right
60	0.7335392131483331	flankers	left	4	0.5499999999999998	left	right
61	0.6166946254191998	no flankers	right	12	0.5499999999999998	right	left
