	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
18	1.091789833328221	flankers	left	8	0.8	left	left
19	0.9334509453510691	flankers	right	12	0.8	left	right
20	1.0084756490105065	flankers	left	4	0.8	left	left
21	1.1501343662202999	flankers	left	8	0.8	left	left
22	0.9748795322557271	no flankers	left	12	0.8	left	right
23	1.1166984739866166	flankers	right	4	0.8	right	right
24		flankers		4	0.8	right	left
25	0.5499695231301303	flankers	right	4	0.8	left	right
26	0.8417292502126656	flankers	right	8	0.75	right	right
27	1.4251132832978328	flankers	right	12	0.8	right	left
28	1.324922496380168	no flankers	left	4	0.8	left	left
29	0.7500831057805044	flankers	right	4	0.8	left	right
30		flankers		4	0.8	left	left
31	8.8094973762054e-05	flankers	right	4	0.8	right	right
32	0.5000872396849445	flankers	right	12	0.8	right	left
33		flankers		4	0.8	left	right
34		flankers		12	0.8	right	right
35		flankers		12	0.8	left	left
36	0.624978831547196	flankers	right	8	0.75	right	right
37	0.92508790966167	flankers	right	4	0.8	left	right
38	0.8749079849403643	no flankers	right	8	0.75	right	right
39	0.6748807866861171	flankers	right	8	0.75	right	right
40	1.2000867835304234	flankers	right	12	0.8	left	right
41	1.4918094480017317	flankers	right	12	0.8	left	left
42	1.2249098950887856	no flankers	left	8	0.75	right	left
43	1.3167464843281778	flankers	right	4	0.8	left	right
44	6.386172753991559e-05	flankers	left	8	0.7	left	right
45	0.26644282749839476	no flankers	left	12	0.8	right	right
46		flankers		4	0.8	left	right
47	0.9499640492686012	no flankers	left	8	0.7	left	right
48		flankers		8	0.7	left	right
49	0.4417159076729149	flankers	left	8	0.7	left	right
50	0.6831218008555879	no flankers	left	8	0.7	right	right
51	0.8417771465101396	flankers	right	4	0.8	right	left
52	0.8917680519152782	flankers	left	4	0.8	right	right
53		flankers		8	0.7	right	left
54		flankers		8	0.7	right	right
55	0.8001142098655691	no flankers	left	8	0.7	right	left
56	7.498051490983926e-05	flankers	right	8	0.75	left	left
57	0.15837138903225423	flankers	left	12	0.8	left	right
58		flankers		12	0.8	right	left
59		flankers		4	0.8	left	right
