	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0		flankers		8	0.8	right	left
1	6.728346852469258e-05	flankers	left	12	0.8	left	right
2	0.5750649741639791	flankers	right	4	0.8	right	left
3		flankers		12	0.8	left	right
4	0.0001465411187382415	flankers	right	12	0.8	left	right
5		no flankers		8	0.8	right	left
6	1.0667768480998348	flankers	right	12	0.8	left	left
7	1.4918085226454423	flankers	right	4	0.8	right	right
8		flankers		12	0.8	right	left
9	0.00015024741151137277	no flankers	left	12	0.8	left	right
10	1.0833913035530713	flankers	right	4	0.8	left	right
11	0.9415483408920409	no flankers	right	4	0.8	right	left
12	1.3250855013247929	no flankers	left	12	0.8	left	right
13	0.9667631063057343	flankers	left	12	0.8	left	right
14		flankers		12	0.8	left	left
15	1.099969551378308	flankers	right	4	0.8	left	left
16	1.0167062574801093	flankers	left	8	0.8	right	right
17	1.16649294607123	flankers	right	8	0.8	right	left
18	0.8084151663788361	flankers	right	4	0.8	left	right
19	0.7000998988442007	flankers	left	8	0.8	left	right
20		flankers		12	0.8	left	left
21	0.9833596004937135	flankers	right	4	0.8	left	left
22	0.8667544963027467	flankers	left	8	0.8	right	right
23	1.2917642181964766	flankers	left	8	0.8	right	left
24	0.6751066557044396	flankers	right	4	0.8	left	left
25	0.7747936735286203	flankers	right	4	0.8	right	left
26	0.8749990021533449	flankers	left	4	0.8	right	right
27		flankers		8	0.8	left	right
28	5.1317900215508416e-05	flankers	right	4	0.8	right	right
29	0.5084318161862029	flankers	left	12	0.8	right	left
30	0.9001479095968534	flankers	left	8	0.8	right	right
31	1.050083990296116	flankers	right	4	0.8	left	right
32		flankers		12	0.8	right	left
33	0.8166665146127343	flankers	left	4	0.8	right	right
34	0.6834153089293977	flankers	right	4	0.8	right	left
35	0.9084100916079478	flankers	left	12	0.8	left	right
36	1.0167071127762028	flankers	left	8	0.8	right	left
37	0.5916848465058138	flankers	left	12	0.8	right	right
38	1.0916925441961212	flankers	left	8	0.8	right	left
39	0.8583711470237176	flankers	right	8	0.8	left	left
40	0.875073983304901	flankers	right	8	0.8	left	left
41	0.8000546250514162	flankers	left	12	0.8	left	right
42	0.7582610416175157	no flankers	left	12	0.8	right	right
43	0.8001056578577845	flankers	right	4	0.8	left	left
44	0.9500833630772831	flankers	left	8	0.8	right	left
45	0.999942695012578	flankers	right	4	0.8	left	left
46	0.8082954246128793	no flankers	right	12	0.8	left	left
47	0.6749398725260107	no flankers	left	4	0.8	right	right
48	0.8000531995567144	flankers	right	12	0.8	left	left
49	0.7333556091034552	flankers	left	4	0.8	right	right
50	0.8749223103986878	flankers	left	8	0.8	left	right
51	0.7000631210175925	flankers	left	4	0.8	right	right
52	1.150034154914465	flankers	right	12	0.8	left	left
53	0.7083894504066848	flankers	right	8	0.8	left	left
54		no flankers		12	0.8	left	left
55	0.8667641896827263	flankers	right	12	0.8	left	left
56	0.6918191853692406	flankers	left	8	0.8	left	right
57	1.9751313453161856	flankers	left	12	0.8	right	left
58	1.6501595986701432	flankers	left	4	0.8	left	right
59	1.1917915307203657	flankers	right	8	0.8	left	left
60	1.0334327570126334	flankers	left	4	0.8	right	right
61	0.8333932992500195	no flankers	left	4	0.8	right	right
62	1.741752358055237	flankers	left	12	0.8	left	right
63		flankers		4	0.8	right	left
64	5.21731999469921e-05	flankers	right	8	0.8	right	left
65	0.9499530726279772	no flankers	left	12	0.8	left	right
66		flankers		12	0.8	right	left
67		flankers		12	0.8	left	left
68	1.1500851877171954	flankers	left	4	0.8	right	left
69		no flankers		12	0.8	left	left
70	0.8918087507263408	flankers	left	12	0.8	left	right
71		flankers		12	0.8	right	left
72		flankers		0.0	0.0	left	0.0
73		no flankers		0.0	0.0	left	0.0
74		flankers		0.0	0.0	left	0.0
75		no flankers		0.0	0.0	right	0.0
76		flankers		0.0	0.0	left	0.0
77		flankers		0.0	0.0	right	0.0
78		flankers		0.0	0.0	left	0.0
79		flankers		0.0	0.0	right	0.0
80		flankers		0.0	0.0	right	0.0
81		no flankers		0.0	0.0	right	0.0
82		flankers		0.0	0.0	right	0.0
83		flankers		0.0	0.0	left	0.0
84		no flankers		0.0	0.0	left	0.0
85		flankers		0.0	0.0	left	0.0
86		no flankers		0.0	0.0	left	0.0
87		flankers		0.0	0.0	right	0.0
88		flankers		0.0	0.0	left	0.0
89		flankers		0.0	0.0	right	0.0
90		flankers		0.0	0.0	left	0.0
91		flankers		0.0	0.0	right	0.0
92		no flankers		0.0	0.0	right	0.0
93		flankers		0.0	0.0	left	0.0
94		no flankers		0.0	0.0	right	0.0
95		flankers		0.0	0.0	right	0.0
96		flankers		0.0	0.0	right	0.0
97		no flankers		0.0	0.0	right	0.0
98		no flankers		0.0	0.0	left	0.0
99		flankers		0.0	0.0	left	0.0
100		flankers		0.0	0.0	left	0.0
101		flankers		0.0	0.0	right	0.0
102		flankers		0.0	0.0	left	0.0
103		flankers		0.0	0.0	left	0.0
104		no flankers		0.0	0.0	right	0.0
105		flankers		0.0	0.0	left	0.0
106		flankers		0.0	0.0	right	0.0
107		flankers		0.0	0.0	right	0.0
108		flankers		0.0	0.0	right	0.0
109		flankers		0.0	0.0	left	0.0
110		flankers		0.0	0.0	left	0.0
111		flankers		0.0	0.0	right	0.0
112		flankers		0.0	0.0	right	0.0
113		flankers		0.0	0.0	right	0.0
114		flankers		0.0	0.0	right	0.0
115		flankers		0.0	0.0	left	0.0
116		flankers		0.0	0.0	right	0.0
117		flankers		0.0	0.0	right	0.0
118		flankers		0.0	0.0	left	0.0
119		no flankers		0.0	0.0	right	0.0
120		no flankers		0.0	0.0	right	0.0
121		flankers		0.0	0.0	right	0.0
122		flankers		0.0	0.0	left	0.0
123		flankers		0.0	0.0	left	0.0
124		flankers		0.0	0.0	right	0.0
125		flankers		0.0	0.0	right	0.0
126		flankers		0.0	0.0	left	0.0
127		flankers		0.0	0.0	left	0.0
128		flankers		0.0	0.0	right	0.0
129		flankers		0.0	0.0	right	0.0
130		no flankers		0.0	0.0	right	0.0
131		flankers		0.0	0.0	right	0.0
132		flankers		0.0	0.0	left	0.0
133		flankers		0.0	0.0	left	0.0
134		flankers		0.0	0.0	left	0.0
135		flankers		0.0	0.0	left	0.0
136		flankers		0.0	0.0	right	0.0
137		flankers		0.0	0.0	left	0.0
138		flankers		0.0	0.0	left	0.0
139		flankers		0.0	0.0	right	0.0
140		flankers		0.0	0.0	left	0.0
141		flankers		0.0	0.0	left	0.0
142		flankers		0.0	0.0	right	0.0
143		flankers		0.0	0.0	right	0.0
0		flankers		12	0.8	right	left
1	1.691793811518437	flankers	right	8	0.8	right	right
2	1.166805700162513	flankers	left	8	0.8	left	right
3	0.8666812257470156	flankers	right	4	0.8	right	right
4	0.8332658597973932	flankers	left	4	0.8	left	right
5	1.1750353808420186	flankers	left	8	0.75	left	left
6	0.8751141823304351	flankers	right	8	0.75	right	left
7	0.8750905190754565	flankers	left	12	0.8	left	left
8	1.016601340881607	flankers	left	4	0.75	left	right
9	0.9166218110221962	no flankers	left	12	0.8	left	left
10	0.841782635619893	flankers	right	4	0.75	right	left
11	0.9416943118121708	no flankers	right	8	0.75	right	right
12	1.308433982940187	flankers	right	8	0.8	left	left
13	1.6167824360491068	flankers	left	4	0.8	right	left
14	1.6584568479156587	flankers	right	4	0.8	right	right
15		flankers		12	0.8	left	left
16	1.249966928466165	flankers	left	4	0.8	left	left
17	1.0334504331767675	flankers	left	12	0.8	left	right
18	1.208339558004809	no flankers	left	8	0.8	left	right
19	1.2251096777581552	flankers	right	12	0.8	left	left
20	0.8751107611351472	flankers	right	8	0.8	right	right
21	1.033432186814025	flankers	right	4	0.75	right	right
22		flankers		12	0.8	right	right
23	0.733188255730056	no flankers	right	4	0.75	right	right
24	1.3748744136937603	flankers	right	8	0.8	right	left
25	1.158379015771061	flankers	left	12	0.8	right	left
26	1.2418338964998838	flankers	left	8	0.75	left	right
27	0.9916947679703298	flankers	right	8	0.8	left	right
28	0.9417846883370657	flankers	left	8	0.8	left	left
29	0.9666553387178283	no flankers	left	4	0.75	left	right
30	1.7084863842210325	flankers	left	12	0.8	right	right
31	0.850065059694316	no flankers	right	8	0.8	right	left
32	1.0166757518345548	flankers	right	12	0.8	left	right
33	1.5668523994536372	flankers	right	4	0.8	left	left
34	1.2168118583140313	flankers	right	8	0.8	right	left
35	1.174980356645392	no flankers	left	8	0.8	left	left
36	0.8331928743391472	flankers	right	4	0.8	right	left
37	0.8167349384821136	flankers	right	12	0.8	right	right
38	0.8916579331198591	flankers	left	4	0.8	left	right
39	0.800089122087229	flankers	right	4	0.75	right	left
40	0.7500598708866164	flankers	left	4	0.75	left	right
41	0.7917570907084155	flankers	right	8	0.8	left	left
42	0.8332641492015682	no flankers	right	12	0.8	right	left
43	0.7084430491013336	flankers	right	4	0.75	right	right
44	1.1249588031314488	flankers	left	4	0.7	left	left
45	1.5251144104076957	no flankers	left	4	0.7	left	right
46	0.7667661283594498	flankers	right	8	0.8	right	right
47		flankers		12	0.8	right	left
48	0.7000691081047989	flankers	right	4	0.7	right	right
49	0.6417083957203431	flankers	left	4	0.7	left	left
50	0.6750784308569564	flankers	right	8	0.8	right	right
51	1.250005131791113	flankers	left	8	0.75	left	right
52	1.0917672402501921	flankers	left	4	0.6499999999999999	left	left
53		flankers		12	0.8	left	left
54	0.6666175345271768	no flankers	right	4	0.6499999999999999	right	left
55	0.7249437498794578	flankers	right	4	0.6499999999999999	right	left
56		flankers		12	0.8	right	left
57	1.3250986159000604	flankers	left	8	0.75	left	left
58	0.8584598129491496	flankers	left	4	0.6499999999999999	left	right
59	1.0084814234905934	flankers	left	4	0.5999999999999999	left	right
60	0.6667580885587086	flankers	right	8	0.75	right	right
61	0.6666828223023913	flankers	right	8	0.7	right	right
62	0.8417926140973577	flankers	left	8	0.7	left	right
63	1.033291062587523	no flankers	right	8	0.7	right	left
64	0.9166086964469287	flankers	right	8	0.7	right	left
65	1.0248869010465569	no flankers	right	4	0.5999999999999999	right	left
66	0.9583660722528293	flankers	right	4	0.5999999999999999	right	right
67	1.108446413276397	flankers	left	8	0.6499999999999999	left	left
68	0.7000984733494988	flankers	right	8	0.6499999999999999	right	right
69	0.8417903333029244	flankers	right	8	0.6499999999999999	right	right
70	0.7501254437556781	flankers	left	4	0.6499999999999999	right	left
71	0.9665632515934703	no flankers	left	4	0.6499999999999999	left	right
72		flankers		12	0.8	right	right
73	0.9249920457259577	flankers	left	4	0.6499999999999999	left	right
74	1.2084707037538465	flankers	right	12	0.8	left	right
75	0.7751015809335513	flankers	left	4	0.6499999999999999	left	left
76	0.9500391726651287	flankers	right	12	0.8	right	right
77		no flankers		12	0.8	right	left
78	1.0833616532108863	flankers	right	12	0.8	right	right
79	0.9166965070762672	flankers	left	4	0.5999999999999999	left	left
80	0.8833395865149214	flankers	right	4	0.5999999999999999	right	right
81	1.433412457932718	flankers	right	12	0.8	left	left
82		flankers		12	0.8	left	left
83	0.9917700342230091	flankers	right	12	0.8	left	right
84	1.8167879669781541	flankers	right	12	0.8	right	right
85	0.9416937416135625	flankers	left	8	0.5999999999999999	left	left
86	0.8332071293079935	no flankers	left	4	0.5999999999999999	left	left
87	1.7167861993621045	flankers	left	8	0.5999999999999999	left	right
88	0.8667160078766756	flankers	right	12	0.8	right	left
89	1.0832193885871675	flankers	right	12	0.8	left	right
90		flankers		12	0.8	left	left
91	0.7583200572007627	flankers	right	12	0.8	left	right
92	0.7416557093420124	flankers	right	8	0.5999999999999999	right	left
93	1.3082748974484275	no flankers	left	12	0.8	left	right
94	1.3999312340129109	no flankers	right	12	0.8	right	left
95		flankers		4	0.5999999999999999	right	left
96	0.04163250225246884	flankers	right	8	0.6499999999999999	left	right
97	1.6750718735711416	flankers	left	8	0.6499999999999999	left	left
98	1.6500675115494232	flankers	right	12	0.8	right	right
99		flankers		8	0.6499999999999999	right	left
100	4.048411938128993e-05	flankers	right	4	0.5999999999999999	right	left
101		flankers		4	0.5999999999999999	left	right
102	1.3081885123174288	no flankers	left	8	0.6499999999999999	right	right
103	1.5000912318246264	flankers	right	8	0.6499999999999999	right	right
104	1.1749706632654124	no flankers	left	4	0.5999999999999999	left	right
105	0.8667564919996948	flankers	right	8	0.5999999999999999	right	left
106	0.9083105918980436	flankers	right	4	0.5499999999999998	right	left
107	1.4167469696767512	flankers	right	8	0.5999999999999999	right	right
108	1.1831729743971664	flankers	right	4	0.5499999999999998	right	left
109	1.4333859436846978	flankers	left	12	0.8	right	right
110	0.9250869838433573	flankers	left	4	0.5499999999999998	left	left
111		flankers		12	0.8	left	left
112	7.127486242097802e-05	flankers	right	12	0.8	left	left
113	0.5333475122788514	flankers	left	8	0.5999999999999999	left	right
114		no flankers		12	0.8	left	right
115	0.6917079965824087	flankers	left	8	0.5499999999999998	left	left
116		flankers		12	0.8	left	left
117	1.0498653190188634	flankers	right	4	0.49999999999999983	right	right
118	1.2249605707474984	flankers	right	4	0.49999999999999983	right	right
119	1.9167426931890077	flankers	left	12	0.8	left	left
120	0.8249791592279507	flankers	left	8	0.5499999999999998	left	left
121		flankers		12	0.8	left	left
122	0.7582131449089502	flankers	left	8	0.5999999999999999	right	left
123	1.9833653024870728	flankers	right	4	0.5499999999999998	left	left
124	0.9582779765223677	no flankers	left	8	0.5999999999999999	left	left
125	1.0499562657423667	flankers	right	12	0.8	left	left
126		flankers		12	0.8	right	right
127	0.8000563356508792	flankers	right	8	0.5999999999999999	right	left
128		no flankers		12	0.8	right	left
129	1.083416962504998	flankers	right	4	0.5499999999999998	right	right
130	1.4083795859660313	flankers	right	12	0.8	right	left
131	1.5916985312833276	flankers	right	12	0.8	right	right
132	0.9751550085711642	flankers	left	8	0.5999999999999999	left	right
133		flankers		8	0.5999999999999999	left	right
134	6.671326991636306e-05	flankers	left	12	0.75	left	right
135	0.6166515754048305	flankers	left	12	0.75	left	right
136		flankers		4	0.5499999999999998	left	right
137	9.294242045143619e-05	flankers	left	4	0.5999999999999999	right	right
138	0.5166720455454197	flankers	right	12	0.75	right	right
139	1.04176507349257	flankers	right	4	0.5999999999999999	right	left
140		flankers		12	0.75	left	left
141	0.9501215664022311	flankers	left	8	0.5499999999999998	left	left
142	0.8332293670682702	no flankers	right	8	0.5499999999999998	right	right
143	0.7081830384049681	no flankers	right	8	0.5499999999999998	right	right
0	1.1583197150830529	no flankers	left	8	0.5499999999999998	left	left
1	0.9917312606994528	flankers	left	8	0.5499999999999998	left	left
