	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0	1.4751238603957972	flankers	right	4	0.8	right	left
1	1.1915749272011453	no flankers	left	4	0.8	right	left
2	1.2000100924342405	flankers	right	12	0.8	right	left
3	0.9916976899730798	flankers	left	4	0.8	left	right
4	0.9250653869994494	flankers	left	4	0.75	left	right
5	0.9415913202792581	no flankers	right	12	0.8	right	left
6	1.1000767481145886	flankers	left	4	0.75	left	left
7	0.9584188861936127	flankers	right	12	0.8	right	right
8	0.8250718872104699	flankers	right	4	0.75	right	right
9	0.7750068565828769	flankers	left	4	0.7	left	left
10	0.8249778051977046	flankers	right	12	0.75	right	right
11	0.7583711609549937	flankers	right	12	0.75	right	right
12	0.7834497194362484	flankers	right	8	0.8	right	right
13	0.6750963200247497	flankers	left	4	0.75	right	left
14	0.8584040041305343	flankers	left	8	0.8	left	right
15	0.8000469269672976	flankers	left	4	0.75	left	right
16	0.8334320719313837	flankers	left	8	0.75	left	right
17	0.7082348560743412	no flankers	left	4	0.75	left	right
18	0.875088451346528	flankers	left	8	0.75	left	left
19	0.7750946664627918	flankers	left	4	0.75	left	left
20	0.6999302652711776	flankers	left	4	0.7	left	right
21	0.7250946379526795	flankers	right	4	0.7	right	right
22	0.6916142705877064	flankers	left	8	0.75	left	left
23	0.7500004276462278	flankers	left	12	0.75	left	left
24	0.5998406877906746	flankers	right	4	0.7	right	left
25	0.6750586872194617	flankers	right	12	0.7	right	right
26	0.5750760211176384	flankers	left	12	0.7	left	left
27	0.6417405400534335	flankers	left	8	0.7	left	right
28	0.5417658566684622	flankers	left	12	0.7	left	right
29	0.5998957115134544	flankers	right	12	0.6499999999999999	right	right
30	0.7584783574302492	flankers	left	12	0.6499999999999999	left	right
31	0.5250617377569142	flankers	left	8	0.7	left	right
32	0.6250221662921831	flankers	left	12	0.6499999999999999	left	left
33	0.6416185185335053	no flankers	right	4	0.7	right	right
34	0.8331800461746752	flankers	right	8	0.7	right	left
35	1.0000450453280791	flankers	right	12	0.5999999999999999	right	left
