	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0	0.0001645000847929623	flankers	right	4	0.8	left	right
1	7.840125181246549e-05	flankers	left	12	0.8	left	right
2	6.443157326430082e-05	flankers	left	8	0.8	right	right
3	5.4453234042739496e-05	flankers	right	4	0.8	right	right
4	5.4453234042739496e-05	flankers	right	8	0.8	left	left
5	0.000150815503729973	no flankers	left	4	0.8	left	right
6	0.0002189533188357018	flankers	left	4	0.8	left	left
7	7.070367428241298e-05	flankers	left	12	0.8	right	left
8	7.640558396815322e-05	flankers	right	8	0.8	left	right
9	6.471667074947618e-05	flankers	left	12	0.8	right	right
10	6.471667074947618e-05	flankers	right	8	0.8	left	left
11	6.557195592904463e-05	flankers	left	4	0.75	left	left
12	0.5000959346252785	flankers	left	4	0.8	right	right
13		flankers		8	0.8	right	right
14	6.956329161766917e-05	flankers	right	12	0.8	left	left
15	0.00015053040624479763	no flankers	left	12	0.8	left	right
16	6.528686208184808e-05	flankers	left	8	0.8	right	right
17	4.90364182041958e-05	flankers	right	8	0.8	left	right
18	6.557195592904463e-05	flankers	left	4	0.8	right	right
19	5.331285501597449e-05	flankers	right	4	0.8	left	right
20	6.585705341421999e-05	flankers	left	8	0.8	right	left
21	6.414647941710427e-05	flankers	right	8	0.8	left	right
22	8.695411816006526e-05	no flankers	left	8	0.8	right	right
23	0.1416887401828717	flankers	right	12	0.8	left	right
24		flankers		4	0.8	left	right
25	1.4831837865058333	no flankers	right	4	0.8	right	right
26	1.866693636697164	flankers	left	4	0.8	left	left
27	0.4582444904590375	flankers	left	4	0.8	right	left
28	1.0084952746874478	flankers	right	4	0.8	right	left
29	0.7084066385068581	flankers	left	8	0.8	left	right
30	0.8250825280119898	flankers	left	8	0.8	left	left
31	0.5833626268940861	flankers	right	8	0.75	right	right
32	0.641714256224077	flankers	right	8	0.75	right	right
33	0.7583023363295069	no flankers	right	8	0.75	right	left
34	1.3417328159412136	flankers	right	12	0.8	right	left
35	0.7250151599509991	flankers	right	4	0.8	right	left
36	0.5667124815045099	flankers	left	4	0.75	left	right
37	0.6250541324989172	flankers	right	4	0.75	right	right
38	1.4834235517919296	flankers	left	12	0.8	left	right
39	0.8500246750154474	flankers	right	12	0.75	right	left
40	0.6333729330908682	flankers	right	12	0.75	right	left
41	0.9915568977849034	flankers	left	12	0.75	left	right
42	0.7500482524083054	flankers	left	8	0.75	left	left
43	0.6334114209821564	flankers	left	8	0.7	left	left
44	0.9001071103666618	flankers	left	12	0.7	left	left
45	0.5665992986105266	no flankers	right	4	0.75	right	left
46	1.8501273093788768	flankers	right	12	0.7	right	right
47	1.1501141664812167	no flankers	left	12	0.7	left	left
48	0.8167577404128679	flankers	right	4	0.75	right	right
49	0.6667598928834195	flankers	right	4	0.7	right	left
50	1.3081012442416977	no flankers	left	8	0.7	right	right
51	1.666736229963135	flankers	right	8	0.7	right	right
52	0.7333587638495374	flankers	right	8	0.7	right	left
