	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0		flankers		4	0.8	right	right
1		no flankers		4	0.8	left	right
2		flankers		4	0.8	left	left
3		flankers		8	0.8	right	left
4		flankers		12	0.8	left	right
5		no flankers		4	0.8	left	left
6	0.00017961265257326886	no flankers	left	8	0.8	right	left
7		flankers		8	0.8	left	right
8		flankers		8	0.8	right	right
9	0.8334280813833175	flankers	right	8	0.8	right	left
10	1.466801879832019	flankers	right	4	0.8	right	right
11		no flankers		12	0.8	left	right
12	1.17495241690267	flankers	right	8	0.8	left	left
13	1.158344233635944	no flankers	left	8	0.8	left	right
14	1.9833892508377176	flankers	left	4	0.8	left	left
15	1.5751288364399443	flankers	right	12	0.8	right	right
16	1.5584451018203254	flankers	left	4	0.75	left	left
17		flankers		12	0.8	left	left
18	0.9748416842767256	no flankers	right	8	0.8	right	right
19	1.466785344064192	flankers	left	4	0.8	right	left
20	0.9417595995837473	no flankers	right	8	0.8	right	left
21	1.2081913062911553	no flankers	right	4	0.8	right	right
22	1.5751348235298792	flankers	right	12	0.8	right	left
23		flankers		8	0.8	right	right
24		flankers		12	0.8	left	right
25	1.06677656300144	flankers	right	4	0.8	left	right
26	1.366706314496696	flankers	right	8	0.8	right	right
27	1.1918063558932772	flankers	right	4	0.8	right	right
28		flankers		12	0.8	left	left
29	7.754704984108685e-05	flankers	right	8	0.8	left	left
30	1.250116605673611	flankers	right	8	0.8	left	left
31		flankers		12	0.8	left	left
32		flankers		4	0.8	left	right
33		flankers		8	0.8	left	left
34		flankers		8	0.8	right	right
35	0.9667702337928858	flankers	left	8	0.8	left	right
36		flankers		4	0.8	right	left
37		flankers		8	0.8	left	left
38	5.701988993678242e-05	no flankers	left	8	0.8	left	left
39	0.525083619668294	flankers	left	12	0.8	right	right
40		flankers		8	0.8	left	left
41	1.075117147363926	flankers	right	8	0.8	right	right
42	1.7917853155540797	flankers	right	4	0.8	right	right
43	1.6083765639123158	flankers	right	4	0.8	left	right
44	1.3999517611728152	no flankers	right	4	0.8	right	left
45	1.7167494215327679	flankers	right	8	0.75	right	right
46	0.7499084830769789	no flankers	left	12	0.8	left	right
47	1.1583659011939744	flankers	left	8	0.75	left	right
48	1.341733028314593	flankers	right	12	0.8	right	right
49		flankers		12	0.8	right	left
50		flankers		4	0.8	right	left
51	3.9058624679455534e-05	flankers	right	4	0.8	right	right
52	0.5415509638069125	no flankers	left	4	0.8	right	left
53		flankers		8	0.75	left	left
54		no flankers		12	0.8	left	left
55	0.7248912915802066	flankers	right	12	0.8	left	right
56	0.825071816550917	flankers	left	8	0.8	right	left
57	1.1417483096456635	flankers	right	12	0.8	left	right
58		flankers		4	0.8	right	left
59	9.693381252873223e-05	flankers	left	4	0.8	right	right
60	0.9416743548490558	flankers	left	8	0.8	left	left
61		flankers		12	0.8	right	left
62	0.6665696378204302	flankers	right	8	0.8	left	right
63	1.1001115309045417	flankers	left	4	0.8	left	left
64	1.5749868569146201	flankers	right	12	0.8	right	right
65	1.0415369939337324	no flankers	left	4	0.8	left	left
66		flankers		12	0.8	left	left
67	1.1167393860332595	flankers	left	8	0.8	left	right
68		flankers		12	0.8	left	left
69	0.8165747125913185	flankers	left	8	0.8	right	left
70	1.1249722028042015	flankers	right	12	0.8	right	right
71		flankers		4	0.8	left	right
72		flankers		0.0	0.0	right	0.0
73		flankers		0.0	0.0	left	0.0
74		no flankers		0.0	0.0	left	0.0
75		flankers		0.0	0.0	right	0.0
76		flankers		0.0	0.0	right	0.0
77		flankers		0.0	0.0	left	0.0
78		flankers		0.0	0.0	left	0.0
79		flankers		0.0	0.0	right	0.0
80		flankers		0.0	0.0	left	0.0
81		flankers		0.0	0.0	left	0.0
82		flankers		0.0	0.0	left	0.0
83		no flankers		0.0	0.0	right	0.0
84		flankers		0.0	0.0	right	0.0
