	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0	1.2083550473184914	flankers	left	12	0.8	right	right
1		flankers		12	0.8	left	right
2	0.00012458220771804918	flankers	left	8	0.8	right	right
3	5.302583667798899e-05	flankers	right	4	0.8	left	right
4	0.5166726344491508	flankers	left	4	0.8	right	right
5		no flankers		12	0.8	right	right
6	1.3249297835291145	flankers	left	12	0.8	left	left
7		flankers		8	0.8	left	left
8	0.76670827009184	flankers	left	8	0.8	left	left
9		flankers		12	0.8	left	left
10	4.589870809468266e-05	no flankers	left	12	0.8	right	right
11	5.5591602858839906e-05	no flankers	right	8	0.8	right	right
12	0.8498772993543753	no flankers	right	4	0.8	left	right
13		flankers		4	0.8	right	right
14	0.9081997329324167	no flankers	left	4	0.8	left	right
15		flankers		12	0.8	left	left
16	0.6250907996181922	flankers	left	12	0.8	left	left
17	1.408182342738428	no flankers	left	12	0.8	left	left
18	0.7749908487669472	flankers	right	12	0.8	right	left
19	0.7581209353986651	no flankers	left	8	0.8	left	left
20	0.7665645871795732	flankers	right	12	0.75	right	right
21	0.6916963820415276	flankers	left	12	0.75	left	right
22		flankers		8	0.8	right	right
23	0.7665449163046105	no flankers	left	8	0.8	left	left
24	0.774949511421255	no flankers	left	12	0.75	left	left
25	0.6249616560482991	flankers	right	8	0.8	right	right
26	0.8666836387353669	flankers	left	12	0.75	left	left
27	0.6083520254160248	flankers	left	8	0.8	left	right
28	0.5167661423761274	flankers	right	8	0.75	right	right
29		flankers		8	0.8	right	right
30	0.683242467195214	no flankers	right	4	0.8	right	right
31	0.5750312738402954	flankers	left	4	0.8	left	left
32		flankers		12	0.8	right	right
33		no flankers		12	0.8	right	left
34	1.275033896623654	flankers	left	12	0.8	right	right
35		flankers		8	0.8	right	right
36		no flankers		12	0.8	left	left
37		flankers		12	0.8	right	right
38	0.5667070727342889	flankers	left	8	0.8	left	left
39	0.6582729998140167	flankers	right	8	0.8	right	left
40	0.6249180380211783	flankers	right	12	0.8	right	right
41		flankers		8	0.8	right	left
42	0.6332103095910497	flankers	right	4	0.8	right	left
43	0.8000589556077102	flankers	left	12	0.8	right	left
44	0.7917013995399884	flankers	right	4	0.75	right	left
45	0.6915678086418211	flankers	left	8	0.8	left	right
46	0.5418142932567207	flankers	right	8	0.8	right	left
47		flankers		12	0.8	left	left
48	0.5083364597671789	flankers	right	8	0.75	right	right
49	0.5500612362889115	flankers	left	8	0.75	left	left
50	0.4915170064691665	flankers	right	4	0.75	right	right
51	0.5167151121354436	flankers	left	4	0.75	left	right
52	0.6000540521433777	flankers	left	12	0.8	left	right
53	0.6250303615679513	flankers	left	4	0.7	left	right
54	0.4334371803481645	flankers	right	8	0.75	right	left
55	0.4500023376981517	no flankers	right	12	0.8	right	left
56	0.4583487754453017	flankers	left	4	0.7	left	right
57	0.5250182169406798	flankers	left	4	0.7	left	right
58	0.5833577556275031	flankers	right	12	0.8	right	right
59	0.7750130854080908	flankers	left	8	0.7	left	left
60	0.5667030815423004	flankers	right	12	0.75	right	right
61	0.7748942049031484	no flankers	left	12	0.75	left	right
62	0.5167017131336706	flankers	left	8	0.7	left	right
63	0.5332075727735628	flankers	left	8	0.7	left	left
64	0.4415250458700939	no flankers	left	12	0.75	left	right
65	0.4915372475143158	flankers	left	4	0.6499999999999999	left	left
66	0.8750172476513853	flankers	left	4	0.6499999999999999	left	left
67	0.9582683814346638	flankers	left	8	0.6499999999999999	left	left
68	0.5415035504504431	flankers	right	8	0.6499999999999999	right	right
69	0.6666220033273476	flankers	right	8	0.6499999999999999	right	left
70	0.4666205208845895	flankers	left	4	0.6499999999999999	left	right
71	0.5667087832450761	flankers	right	12	0.75	right	left
72		flankers		0.0	0.0	right	0.0
73		flankers		0.0	0.0	left	0.0
74		flankers		0.0	0.0	left	0.0
75		flankers		0.0	0.0	left	0.0
76		flankers		0.0	0.0	left	0.0
77		flankers		0.0	0.0	left	0.0
78		flankers		0.0	0.0	right	0.0
79		flankers		0.0	0.0	left	0.0
80		flankers		0.0	0.0	right	0.0
81		flankers		0.0	0.0	left	0.0
82		flankers		0.0	0.0	right	0.0
