	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0		flankers		8	0.8	right	right
1	1.6248448419682973	flankers	right	8	0.8	right	right
2	1.699909114597176	flankers	left	4	0.8	left	right
3		flankers		12	0.8	right	left
4	4.589883792505134e-05	flankers	left	8	0.8	right	right
5	1.516534985463295	no flankers	right	8	0.8	right	right
6	1.1416976982727647	flankers	left	4	0.8	left	left
7	1.108383693768701	flankers	left	4	0.8	right	left
8	1.241702430699661	flankers	right	4	0.8	left	right
9	0.9500503746876348	flankers	right	8	0.8	right	right
10	0.8833798878695234	flankers	right	8	0.8	right	right
11	0.7915291839653946	flankers	right	4	0.8	left	right
12	0.6916276526535512	flankers	left	4	0.8	right	left
13	0.7832545640849276	flankers	right	8	0.75	right	right
14	0.716543880145764	no flankers	right	8	0.75	right	right
15	0.5500399975589971	flankers	left	12	0.8	right	left
16	0.6748791378086025	no flankers	right	4	0.8	left	right
17	0.5665051369633147	flankers	right	12	0.8	left	right
18	0.6164784244101611	no flankers	left	12	0.8	right	left
19	0.5666778990544117	flankers	right	4	0.8	left	right
20	0.6165573932194093	flankers	right	12	0.8	left	right
21	0.6414753312274115	no flankers	right	8	0.75	left	right
22	0.6499936996005999	flankers	left	8	0.8	right	left
23	0.5666733376765478	flankers	left	8	0.8	right	left
24	0.7082304885752819	flankers	right	4	0.8	left	right
25	0.6250452573967777	flankers	right	12	0.8	right	right
26	0.549864669697854	no flankers	left	4	0.8	left	left
27	0.6832649412117462	flankers	left	12	0.8	right	left
28	0.6081707345565519	no flankers	left	4	0.8	left	left
29	0.5416596107879741	flankers	left	12	0.8	left	left
30	0.7749477294892131	flankers	left	12	0.8	right	left
31	0.6331000760037568	no flankers	right	4	0.8	left	right
32	0.3664782818668755	flankers	right	8	0.8	left	right
33	0.48329567347718694	flankers	right	4	0.8	right	right
34	0.5416285364190117	no flankers	right	8	0.8	right	right
35	0.6084196145984606	flankers	right	12	0.8	left	right
36	0.5832006258206093	flankers	left	12	0.8	right	left
37	0.3831911609668168	flankers	left	8	0.8	left	left
38	0.3665640927392815	flankers	right	4	0.8	right	right
39	0.5082763303962565	flankers	left	8	0.8	right	left
40	0.4083574088435853	flankers	left	4	0.75	left	left
41	0.37506136475167295	flankers	left	4	0.75	left	left
42	0.5916896303406247	flankers	left	4	0.75	left	left
43	0.4916521130289766	flankers	left	12	0.8	left	left
44	0.47481978291398264	no flankers	right	8	0.8	right	right
45	0.35820394707297964	no flankers	right	4	0.75	left	right
46	0.5916374596108653	flankers	right	4	0.8	left	right
47	0.5167123089286179	flankers	left	12	0.8	left	left
48	0.6416107470558927	no flankers	left	4	0.8	right	left
49	0.5000191007584363	flankers	left	4	0.8	right	left
