	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0		no flankers		12	0.8	right	left
1		flankers		12	0.8	left	left
2	0.9499251333117513	flankers	left	4	0.8	right	right
3	1.1499871135783906	flankers	right	12	0.8	right	left
4	1.3000594714058025	flankers	right	12	0.8	left	left
5	1.0667251497333723	flankers	left	4	0.8	left	right
6	0.758408960282452	no flankers	right	4	0.8	right	right
7	1.4083299311659516	flankers	right	4	0.8	right	left
8		flankers		12	0.8	left	left
9	4.704114076048427e-05	flankers	left	12	0.8	left	right
10	1.32513268452675	flankers	left	12	0.8	right	left
11		no flankers		12	0.8	left	left
12	1.4915474197507024	no flankers	right	12	0.8	right	left
13	1.1833931658630377	flankers	left	8	0.8	left	left
14	1.6250416242821188	flankers	left	12	0.8	right	left
15	0.7499566651309237	no flankers	right	4	0.8	right	right
16	1.2834254389366606	flankers	right	4	0.75	right	left
17	0.6916672748753854	flankers	left	8	0.8	left	right
18	1.3667392905854285	flankers	right	12	0.8	right	right
19	0.800103376470588	flankers	left	4	0.75	left	left
20	0.6917607869612539	flankers	right	8	0.75	right	right
21	0.9000800554686066	flankers	right	8	0.75	right	left
22	0.9666509672799748	flankers	right	12	0.8	left	right
23	0.8166966399510329	flankers	right	12	0.8	right	right
24	0.791740602035361	flankers	left	4	0.8	right	left
25	0.6750885513837375	flankers	left	4	0.8	left	right
26	1.1831568197679871	no flankers	right	4	0.8	right	left
27	0.7249686962589976	flankers	left	4	0.8	left	right
28	0.7001227061028885	flankers	left	4	0.75	left	right
29	1.2666651081318605	flankers	right	8	0.8	left	left
30	0.5999986315304113	flankers	left	8	0.8	left	right
31	0.7000528571363702	flankers	right	8	0.8	right	left
32	0.9665748461611656	flankers	left	12	0.8	left	left
33	0.5917347860397513	flankers	left	8	0.75	left	right
34	0.6750791431555854	flankers	left	8	0.75	left	left
35	0.9999404145549988	no flankers	left	12	0.8	left	left
36	0.8917192767181632	flankers	left	12	0.75	left	right
37	0.9917834807479267	flankers	right	12	0.75	right	left
38	0.8332562618885504	no flankers	right	12	0.75	right	right
