	RT	flanker_presence	key_pressed	target_ecc	target_flank_ratio	target_orientation	target_vf
0	0.816769512568726	flankers	left	12	0.8	left	right
1	0.7416222996714623	flankers	left	4	0.8	left	right
2	0.5165612549624257	no flankers	left	12	0.8	left	right
3	0.6915096181944591	flankers	right	12	0.8	right	left
4	0.49174367636692295	flankers	left	12	0.75	left	left
5	0.5999481137791918	flankers	right	12	0.75	right	left
6	0.5748568496226198	no flankers	left	4	0.8	left	right
7	0.49993742293690957	flankers	left	8	0.8	left	right
8	0.47500210253224395	flankers	right	8	0.8	right	right
9	0.43334088819528915	flankers	left	8	0.75	left	right
10	0.5248912741346885	no flankers	left	12	0.75	left	left
11	0.42505192185717533	flankers	right	4	0.8	right	right
12	0.4582206162201601	no flankers	left	12	0.75	left	left
13	0.5083466968860648	flankers	right	12	0.75	right	right
14	0.4250867027305958	flankers	right	8	0.75	right	right
15	0.6583460554356861	flankers	left	8	0.75	left	left
16	0.6417016969930955	flankers	right	8	0.8	left	left
17	0.508218406779406	flankers	left	4	0.75	left	right
18	0.46670344316407864	flankers	right	4	0.75	right	right
19	0.5000523138546669	flankers	right	12	0.7	right	right
20	0.683210103558622	flankers	left	8	0.8	right	right
21	0.5417055456962316	flankers	left	12	0.7	left	right
22	0.6833500823195209	flankers	right	4	0.75	right	right
23	0.6250656061351947	flankers	right	8	0.8	right	left
24	0.4249524257520534	flankers	left	12	0.7	left	right
25	0.5748896348720791	no flankers	right	12	0.7	right	left
26	0.6084229582272656	flankers	right	12	0.6499999999999999	right	right
27	0.40836480004554687	flankers	left	12	0.6499999999999999	left	right
28	0.46666324559714667	flankers	left	8	0.8	left	left
29	0.5417440327282748	flankers	left	4	0.7	left	left
30	0.5748377486511345	no flankers	left	8	0.8	left	right
31	0.45833778785072354	flankers	right	12	0.6499999999999999	right	right
32	0.39987655640857156	no flankers	right	8	0.8	right	right
33	0.47499098405637596	flankers	left	4	0.75	right	right
34	0.4250205620533052	no flankers	left	8	0.8	left	right
