	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	4.361347015066713	[[-310.82378760754625, 389.7607016619593], [783.3927340431644, 0.0], [2.1804077368664886e-14, 356.0876063832565], [-5.232978568479573e-14, -284.87008510660525]]	left	5	4	left	[-100.71678447  100.71678447]
1	2.4808076753324713	[[1.7443261894931912e-14, 284.87008510660525], [-526.3712821094819, -218.03012389346182], [71.21752127665131, 0.0], [185.02854786041632, -106.82628191497706]]	left	5	12	left	[ 412.74505851 -110.59470511]
2	1.7740067990525858	[[-402.8671378721389, 402.867137872139], [-71.21752127665131, 8.721630947465956e-15], [-7.849467852719359e-14, -427.30512765990784], [110.0371218587232, -338.65943842273987], [402.867137872139, 402.8671378721389], [-6.541223210599466e-14, -356.0876063832565], [558.7927725995478, -111.15079327241922], [-110.5947051083484, -412.7450585124522], [-209.30304355620527, 288.08092505035154], [-201.43356893606952, -201.43356893606946], [-526.3712821094819, -218.03012389346182], [-602.303212928994, -219.22044150905222], [356.0876063832565, 0.0], [-555.0856435812492, 320.4788457449308]]	left	15	8	left	[ 109.01506195 -263.18564105]
3	0.9380843825929333	[[-185.02854786041635, 106.82628191497703], [106.82628191497682, -185.02854786041647], [338.6594384227398, 110.03712185872327], [-106.82628191497706, -185.02854786041632], [-7.849467852719359e-14, -427.30512765990784], [356.0876063832565, 0.0], [1.7443261894931912e-14, 284.87008510660525], [602.3032129289937, -219.22044150905273], [-389.7607016619592, 310.8237876075463], [389.76070166195916, -310.82378760754636], [402.867137872139, 402.8671378721389], [-703.4071541103465, -111.40874842404196], [-555.0856435812493, -320.4788457449307], [555.085643581249, -320.47884574493116], [-631.2201039320229, -111.30113508881684], [473.72163844036425, 316.5306791259812], [2.1804077368664886e-14, 356.0876063832565], [-201.43356893606952, -201.43356893606946], [498.52264893655916, 0.0], [-449.1533866360868, 216.3008709553841], [110.59470510834817, 412.74505851245226], [110.93172543973901, 486.0236453030718], [213.65256382995364, -370.05709572083293], [109.01506194673095, 263.1856410547409], [-209.30304355620532, -288.0809250503515], [110.03712185872328, 338.6594384227398], [185.0285478604164, 106.82628191497695], [486.02364530307176, -110.93172543973911], [216.30087095538397, -449.1533866360869]]	right	30	4	right	[ 142.43504255    0.        ]
4	6.99761086662329	[[-201.43356893606952, -201.43356893606946], [109.01506194673095, 263.1856410547409], [-110.93172543973908, -486.0236453030718], [-213.65256382995412, -370.05709572083265], [-498.52264893655916, 6.105141663226169e-14], [8.721630947465956e-15, 142.43504255330262], [-631.2201039320228, 111.30113508881726], [640.9576914898618, 0.0], [213.65256382995392, 0.0], [-263.1856410547409, 109.01506194673097], [473.72163844036425, -316.5306791259812], [288.0809250503515, -209.30304355620538], [-569.7401702132105, 6.977304757972765e-14], [-473.7216384403643, 316.5306791259812], [-703.4071541103465, -111.40874842404196], [389.7607016619592, 310.82378760754625], [110.03712185872328, 338.6594384227398], [-555.0856435812493, -320.4788457449307], [-555.0856435812492, 320.4788457449308], [677.3188768454796, 220.07424371744654], [-209.30304355620532, -288.0809250503515], [-602.303212928994, -219.22044150905222], [703.4071541103465, 111.40874842404206], [-558.7927725995479, 111.15079327241916], [-302.1503534041042, 302.15035340410424], [-389.7607016619592, 310.8237876075463], [185.02854786041632, -106.82628191497706], [-213.65256382995392, 2.6164892842397864e-14], [-288.0809250503516, -209.30304355620527]]	right	30	12	right	[ -4.27305128e+02   5.23297857e-14]
5	2.7820243657370156	[[412.7450585124523, 110.59470510834807], [486.02364530307176, -110.93172543973911], [602.303212928994, 219.22044150905228], [631.2201039320228, 111.30113508881703], [-9.157712494839252e-14, -498.52264893655916], [-2.6164892842397864e-14, -142.43504255330262], [4.360815473732978e-15, 71.21752127665131], [-209.30304355620532, -288.0809250503515], [526.3712821094819, 218.03012389346188], [703.4071541103465, 111.40874842404206], [-389.7607016619592, 310.8237876075463], [-703.4071541103465, -111.40874842404196], [-569.7401702132105, 6.977304757972765e-14], [-288.0809250503516, -209.30304355620527]]	right	15	12	right	[ 213.65256383 -370.05709572]
6	1.7820953555019514	[[110.59470510834788, -412.7450585124524], [3.0525708316130845e-14, 498.52264893655916], [110.93172543973901, 486.0236453030718], [100.71678446803475, 100.71678446803473], [-526.3712821094819, -218.03012389346182], [703.4071541103464, -111.40874842404224], [263.1856410547409, 109.01506194673094], [216.30087095538408, 449.15338663608685], [-142.43504255330262, 1.7443261894931912e-14], [-370.0570957208327, 213.65256382995406], [677.3188768454796, -220.07424371744668], [-7.849467852719359e-14, -427.30512765990784], [-71.21752127665131, 8.721630947465956e-15], [486.0236453030718, 110.93172543973898]]	right	15	8	right	[-263.18564105 -109.01506195]
7	4.151138345077925	[[526.3712821094817, -218.03012389346222], [-370.0570957208329, -213.6525638299538], [209.3030435562052, -288.0809250503516], [640.9576914898618, 0.0], [-389.7607016619593, -310.8237876075462], [110.59470510834788, -412.7450585124524], [288.0809250503515, -209.30304355620538], [110.0371218587232, -338.65943842273987], [-310.82378760754625, 389.7607016619593], [-110.03712185872332, -338.6594384227398], [631.2201039320228, -111.30113508881706], [142.43504255330262, 0.0], [-100.71678446803476, -100.71678446803473], [185.02854786041632, -106.82628191497706]]	right	15	8	right	[ 201.43356894  201.43356894]
8	3.173013170453487	[[-712.175212766513, 8.721630947465955e-14], [-640.9576914898618, 7.849467852719359e-14], [783.3927340431644, 0.0], [302.1503534041041, -302.1503534041043], [427.30512765990784, 0.0], [-526.3712821094819, -218.03012389346182], [8.721630947465956e-15, 142.43504255330262], [-216.30087095538414, -449.1533866360868], [-310.82378760754625, 389.7607016619593], [-6.541223210599466e-14, -356.0876063832565], [216.30087095538397, -449.1533866360869], [-109.0150619467311, -263.18564105474087], [-389.7607016619593, -310.8237876075462], [-558.7927725995479, 111.15079327241916], [555.085643581249, -320.47884574493116], [201.43356893606943, -201.43356893606952], [-1.3082446421198932e-14, -71.21752127665131], [100.71678446803475, 100.71678446803473], [-185.02854786041644, -106.8262819149769], [185.0285478604164, 106.82628191497695], [2.6164892842397864e-14, 427.30512765990784], [-100.71678446803473, 100.71678446803475], [288.08092505035154, 209.3030435562053], [-263.1856410547409, -109.01506194673091], [631.2201039320228, -111.30113508881706], [-449.1533866360868, 216.3008709553841], [558.7927725995478, -111.15079327241922], [526.3712821094817, -218.03012389346222], [-110.93172543973908, -486.0236453030718]]	right	30	4	right	[ -1.42435043e+02   1.74432619e-14]
9	3.610442964713002	[[631.2201039320228, 111.30113508881703], [109.01506194673095, 263.1856410547409], [-486.0236453030718, 110.93172543973904], [213.65256382995398, 370.05709572083276], [449.15338663608685, 216.30087095538406], [-338.65943842273987, -110.03712185872322], [-9.157712494839252e-14, -498.52264893655916], [-486.0236453030718, -110.93172543973893], [216.30087095538397, -449.1533866360869], [209.3030435562053, 288.08092505035154], [201.4335689360695, 201.43356893606946], [555.085643581249, -320.47884574493116], [602.3032129289937, -219.22044150905273], [201.43356893606943, -201.43356893606952], [185.0285478604164, 106.82628191497695], [-100.71678446803476, -100.71678446803473], [486.0236453030718, 110.93172543973898], [703.4071541103465, 111.40874842404206], [558.7927725995478, -111.15079327241922], [-498.52264893655916, 6.105141663226169e-14], [-356.0876063832565, 4.360815473732977e-14], [473.72163844036425, 316.5306791259812], [-142.43504255330262, 1.7443261894931912e-14], [110.59470510834788, -412.7450585124524], [-783.3927340431644, 9.59379404221255e-14], [449.1533866360868, -216.30087095538417], [631.2201039320228, -111.30113508881706], [-389.7607016619593, -310.8237876075462], [-110.59470510834802, 412.7450585124523]]	left	30	8	left	[ -5.23297857e-14  -2.84870085e+02]
