	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	1.8761595608139032	[[213.65256382995364, -370.05709572083293], [631.2201039320228, 111.30113508881703], [2.1804077368664886e-14, 356.0876063832565], [201.43356893606943, -201.43356893606952]]	right	5	12	right	[ 302.1503534  302.1503534]
1	2.437130692460869	[[370.0570957208328, 213.6525638299539], [-640.9576914898618, 7.849467852719359e-14], [-106.82628191497692, 185.0285478604164], [602.3032129289937, -219.22044150905273], [498.52264893655916, 0.0], [-558.7927725995479, 111.15079327241916], [110.0371218587232, -338.65943842273987], [402.867137872139, 402.8671378721389], [-3.9247339263596795e-14, -213.65256382995392], [-783.3927340431644, 9.59379404221255e-14], [310.8237876075462, -389.7607016619593], [555.0856435812492, 320.4788457449308], [288.0809250503515, -209.30304355620538], [201.43356893606943, -201.43356893606952]]	left	15	4	left	[ -2.61648928e-14  -1.42435043e+02]
2	1.2776103624778443	[[-213.65256382995392, 2.6164892842397864e-14], [213.65256382995398, 370.05709572083276], [-109.01506194673092, 263.1856410547409], [338.6594384227398, 110.03712185872327], [209.3030435562052, -288.0809250503516], [-109.0150619467311, -263.18564105474087], [402.86713787213887, -402.86713787213904], [602.303212928994, 219.22044150905228], [712.175212766513, 0.0], [263.1856410547409, 109.01506194673094], [-402.86713787213904, -402.8671378721389], [3.0525708316130845e-14, 498.52264893655916], [-486.0236453030718, -110.93172543973893], [216.30087095538397, -449.1533866360869], [-9.157712494839252e-14, -498.52264893655916], [185.02854786041632, -106.82628191497706], [310.8237876075462, -389.7607016619593], [-558.7927725995479, -111.15079327241902], [-640.9576914898618, 7.849467852719359e-14], [338.6594384227398, -110.03712185872334], [-712.175212766513, 8.721630947465955e-14], [8.721630947465956e-15, 142.43504255330262], [288.08092505035154, 209.3030435562053], [-526.3712821094819, 218.03012389346193], [473.72163844036425, -316.5306791259812], [142.43504255330262, 0.0], [302.1503534041041, -302.1503534041043], [-449.15338663608685, -216.300870955384], [-555.0856435812492, 320.4788457449308]]	left	30	4	left	[ 100.71678447  100.71678447]
3	1.2247188800934055	[[213.65256382995398, 370.05709572083276], [473.72163844036425, 316.5306791259812], [201.43356893606943, -201.43356893606952], [-558.7927725995479, 111.15079327241916], [263.1856410547409, 109.01506194673094], [-5.232978568479573e-14, -284.87008510660525], [-389.7607016619592, 310.8237876075463], [-185.02854786041635, 106.82628191497703], [284.87008510660525, 0.0], [1.7443261894931912e-14, 284.87008510660525], [213.65256382995364, -370.05709572083293], [412.7450585124523, 110.59470510834807], [302.1503534041041, -302.1503534041043], [-201.43356893606952, -201.43356893606946]]	right	15	4	right	[ -2.61648928e-14  -1.42435043e+02]
4	0.9154305335478057	[[498.52264893655916, 0.0], [3.0525708316130845e-14, 498.52264893655916], [-5.232978568479573e-14, -284.87008510660525], [-389.7607016619593, -310.8237876075462]]	left	5	4	left	[ 100.71678447 -100.71678447]
5	2.5171511510220625	[[209.3030435562052, -288.0809250503516], [555.085643581249, -320.47884574493116], [-370.0570957208327, 213.65256382995406], [1.3082446421198932e-14, 213.65256382995392], [-110.03712185872324, 338.65943842273987], [185.02854786041632, -106.82628191497706], [-142.43504255330262, 1.7443261894931912e-14], [-1.3082446421198932e-14, -71.21752127665131], [3.0525708316130845e-14, 498.52264893655916], [-284.87008510660525, 3.4886523789863823e-14], [-110.59470510834802, 412.7450585124523], [-558.7927725995479, -111.15079327241902], [1.7443261894931912e-14, 284.87008510660525], [-602.303212928994, -219.22044150905222], [449.1533866360868, -216.30087095538417], [-3.9247339263596795e-14, -213.65256382995392], [402.86713787213887, -402.86713787213904], [-338.65943842273987, -110.03712185872322], [-449.15338663608685, -216.300870955384], [-100.71678446803476, -100.71678446803473], [-473.7216384403643, 316.5306791259812], [288.08092505035154, 209.3030435562053], [-370.0570957208329, -213.6525638299538], [213.65256382995364, -370.05709572083293], [-310.82378760754636, -389.76070166195916], [263.1856410547409, 109.01506194673094], [-185.02854786041635, 106.82628191497703], [-526.3712821094819, 218.03012389346193], [-677.3188768454797, -220.07424371744645]]	right	30	8	right	[-109.01506195 -263.18564105]
6	1.0657256944818982	[[631.2201039320228, -111.30113508881706], [110.59470510834817, 412.74505851245226], [100.71678446803472, -100.71678446803476], [-602.3032129289938, 219.22044150905236]]	left	5	4	left	[ -1.42435043e+02   1.74432619e-14]
7	0.8468661281376626	[[110.03712185872328, 338.6594384227398], [-449.15338663608685, -216.300870955384], [209.3030435562053, 288.08092505035154], [631.2201039320228, 111.30113508881703], [110.59470510834788, -412.7450585124524], [677.3188768454796, -220.07424371744668], [473.72163844036425, -316.5306791259812], [100.71678446803472, -100.71678446803476], [-449.1533866360868, 216.3008709553841], [-473.72163844036436, -316.530679125981], [-783.3927340431644, 9.59379404221255e-14], [-555.0856435812493, -320.4788457449307], [703.4071541103464, -111.40874842404224], [412.7450585124523, 110.59470510834807]]	right	15	8	right	[ 201.43356894 -201.43356894]
8	3.588389196192111	[[338.6594384227398, 110.03712185872327], [8.721630947465956e-15, 142.43504255330262], [712.175212766513, 0.0], [-201.43356893606946, 201.4335689360695], [-338.65943842273987, -110.03712185872322], [263.18564105474087, -109.01506194673111], [-209.30304355620532, -288.0809250503515], [402.86713787213887, -402.86713787213904], [-356.0876063832565, 4.360815473732977e-14], [-7.849467852719359e-14, -427.30512765990784], [185.0285478604164, 106.82628191497695], [526.3712821094819, 218.03012389346188], [-370.0570957208329, -213.6525638299538], [-783.3927340431644, 9.59379404221255e-14], [-555.0856435812492, 320.4788457449308], [-370.0570957208327, 213.65256382995406], [-473.7216384403643, 316.5306791259812], [-631.2201039320228, 111.30113508881726], [-631.2201039320229, -111.30113508881684], [288.08092505035154, 209.3030435562053], [110.59470510834788, -412.7450585124524], [703.4071541103465, 111.40874842404206], [-110.03712185872324, 338.65943842273987], [-263.1856410547409, -109.01506194673091], [-402.86713787213904, -402.8671378721389], [284.87008510660525, 0.0], [-310.82378760754625, 389.7607016619593], [677.3188768454796, 220.07424371744654], [-3.9247339263596795e-14, -213.65256382995392]]	left	30	12	left	[ 110.59470511  412.74505851]
9	1.4026476389121854	[[640.9576914898618, 0.0], [-1.3082446421198932e-14, -71.21752127665131], [631.2201039320228, 111.30113508881703], [677.3188768454796, -220.07424371744668], [356.0876063832565, 0.0], [216.30087095538397, -449.1533866360869], [449.1533866360868, -216.30087095538417], [-6.541223210599466e-14, -356.0876063832565], [402.867137872139, 402.8671378721389], [-449.15338663608685, -216.300870955384], [-110.93172543973895, 486.0236453030718], [1.3082446421198932e-14, 213.65256382995392], [-370.0570957208327, 213.65256382995406], [-602.3032129289938, 219.22044150905236]]	right	15	12	right	[-302.1503534 -302.1503534]
10	7.98498508087323	[[-473.72163844036436, -316.530679125981], [-216.30087095538403, 449.15338663608685], [370.0570957208328, 213.6525638299539], [-356.0876063832565, 4.360815473732977e-14], [-602.3032129289938, 219.22044150905236], [-110.93172543973908, -486.0236453030718], [449.15338663608685, 216.30087095538406], [-631.2201039320229, -111.30113508881684], [100.71678446803475, 100.71678446803473], [-209.30304355620532, -288.0809250503515], [185.02854786041632, -106.82628191497706], [-110.5947051083484, -412.7450585124522], [-526.3712821094819, -218.03012389346182], [110.03712185872328, 338.6594384227398], [677.3188768454796, -220.07424371744668], [569.7401702132105, 0.0], [-569.7401702132105, 6.977304757972765e-14], [-677.3188768454797, -220.07424371744645], [-412.7450585124524, -110.59470510834791], [216.30087095538408, 449.15338663608685], [356.0876063832565, 0.0], [213.65256382995392, 0.0], [-602.303212928994, -219.22044150905222], [-213.65256382995392, 2.6164892842397864e-14], [-201.43356893606952, -201.43356893606946], [110.59470510834817, 412.74505851245226], [555.085643581249, -320.47884574493116], [-473.7216384403643, 316.5306791259812], [-558.7927725995479, -111.15079327241902]]	left	30	12	left	[  2.61648928e-14   4.27305128e+02]
11	1.6541804629860053	[[703.4071541103465, 111.40874842404206], [-109.01506194673092, 263.1856410547409], [-526.3712821094819, 218.03012389346193], [106.82628191497699, 185.02854786041638], [-288.0809250503516, -209.30304355620527], [-284.87008510660525, 3.4886523789863823e-14], [356.0876063832565, 0.0], [-473.72163844036436, -316.530679125981], [110.0371218587232, -338.65943842273987], [-402.8671378721389, 402.867137872139], [302.1503534041041, -302.1503534041043], [-110.03712185872332, -338.6594384227398], [1.7443261894931912e-14, 284.87008510660525], [100.71678446803475, 100.71678446803473], [338.6594384227398, -110.03712185872334], [216.30087095538397, -449.1533866360869], [-555.0856435812492, 320.4788457449308], [-201.43356893606952, -201.43356893606946], [-110.59470510834802, 412.7450585124523], [-209.30304355620532, -288.0809250503515], [110.03712185872328, 338.6594384227398], [100.71678446803472, -100.71678446803476], [-216.30087095538414, -449.1533866360868], [602.303212928994, 219.22044150905228], [-356.0876063832565, 4.360815473732977e-14], [640.9576914898618, 0.0], [-338.6594384227398, 110.0371218587233], [-558.7927725995479, -111.15079327241902], [310.8237876075463, 389.7607016619592]]	left	30	8	left	[ -5.23297857e-14  -2.84870085e+02]
12	0.8669329662802738	[[-213.65256382995412, -370.05709572083265], [-100.71678446803473, 100.71678446803475], [-473.72163844036436, -316.530679125981], [-370.0570957208329, -213.6525638299538], [4.360815473732978e-15, 71.21752127665131], [498.52264893655916, 0.0], [-569.7401702132105, 6.977304757972765e-14], [302.1503534041041, -302.1503534041043], [2.1804077368664886e-14, 356.0876063832565], [-185.02854786041644, -106.8262819149769], [370.0570957208328, 213.6525638299539], [201.4335689360695, 201.43356893606946], [-302.1503534041042, 302.15035340410424], [-71.21752127665131, 8.721630947465956e-15], [-110.93172543973908, -486.0236453030718], [209.3030435562053, 288.08092505035154], [263.18564105474087, -109.01506194673111], [310.8237876075462, -389.7607016619593], [-449.1533866360868, 216.3008709553841], [-213.65256382995392, 2.6164892842397864e-14], [486.02364530307176, -110.93172543973911], [106.82628191497682, -185.02854786041647], [110.03712185872328, 338.6594384227398], [-555.0856435812492, 320.4788457449308], [402.86713787213887, -402.86713787213904], [310.8237876075463, 389.7607016619592], [558.7927725995479, 111.15079327241895], [677.3188768454796, 220.07424371744654], [-110.03712185872332, -338.6594384227398]]	right	30	4	right	[ 100.71678447  100.71678447]
13	1.130411069974798	[[-100.71678446803476, -100.71678446803473], [712.175212766513, 0.0], [4.360815473732978e-15, 71.21752127665131], [640.9576914898618, 0.0], [-213.65256382995392, 2.6164892842397864e-14], [216.30087095538408, 449.15338663608685], [-498.52264893655916, 6.105141663226169e-14], [-486.0236453030718, 110.93172543973904], [213.65256382995364, -370.05709572083293], [-526.3712821094819, 218.03012389346193], [213.65256382995398, 370.05709572083276], [-100.71678446803473, 100.71678446803475], [703.4071541103465, 111.40874842404206], [8.721630947465956e-15, 142.43504255330262]]	left	15	4	left	[ -2.61648928e-14  -1.42435043e+02]
14	1.4372769472270193	[[-558.7927725995479, 111.15079327241916], [602.303212928994, 219.22044150905228], [486.0236453030718, 110.93172543973898], [-5.232978568479573e-14, -284.87008510660525], [-213.65256382995383, 370.0570957208328], [213.65256382995364, -370.05709572083293], [110.9317254397389, -486.0236453030718], [100.71678446803475, 100.71678446803473], [-389.7607016619593, -310.8237876075462], [-263.1856410547409, -109.01506194673091], [-201.43356893606952, -201.43356893606946], [-209.30304355620527, 288.08092505035154], [110.0371218587232, -338.65943842273987], [4.360815473732978e-15, 71.21752127665131], [-216.30087095538414, -449.1533866360868], [100.71678446803472, -100.71678446803476], [449.1533866360868, -216.30087095538417], [110.93172543973901, 486.0236453030718], [-209.30304355620532, -288.0809250503515], [-449.1533866360868, 216.3008709553841], [-9.157712494839252e-14, -498.52264893655916], [486.02364530307176, -110.93172543973911], [-310.82378760754625, 389.7607016619593], [-310.82378760754636, -389.76070166195916], [216.30087095538397, -449.1533866360869], [-302.15035340410435, -302.15035340410407], [142.43504255330262, 0.0], [-7.849467852719359e-14, -427.30512765990784], [389.7607016619592, 310.82378760754625]]	left	30	8	left	[ 201.43356894 -201.43356894]
15	1.080112259798625	[[1.7443261894931912e-14, 284.87008510660525], [302.15035340410424, 302.1503534041042], [602.3032129289937, -219.22044150905273], [310.8237876075463, 389.7607016619592]]	right	5	8	right	[ -2.84870085e+02   3.48865238e-14]
