	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	2.5543892300047446	[[555.0856435812492, 320.4788457449308], [-402.86713787213904, -402.8671378721389], [631.2201039320228, -111.30113508881706], [356.0876063832565, 0.0], [338.6594384227398, 110.03712185872327], [703.4071541103465, 111.40874842404206], [-558.7927725995479, 111.15079327241916], [631.2201039320228, 111.30113508881703], [302.1503534041041, -302.1503534041043], [-703.4071541103464, 111.40874842404214], [-1.3082446421198932e-14, -71.21752127665131], [402.867137872139, 402.8671378721389], [-5.232978568479573e-14, -284.87008510660525], [-677.3188768454796, 220.0742437174466]]	right	15	8	right	[-263.18564105  109.01506195]
1	1.5380786333189462	[[389.76070166195916, -310.82378760754636], [-201.43356893606946, 201.4335689360695], [486.0236453030718, 110.93172543973898], [-412.74505851245226, 110.5947051083482]]	right	5	4	right	[ 142.43504255    0.        ]
2	1.4255696991422155	[[216.30087095538408, 449.15338663608685], [640.9576914898618, 0.0], [-402.8671378721389, 402.867137872139], [-110.59470510834802, 412.7450585124523], [-555.0856435812493, -320.4788457449307], [-370.0570957208327, 213.65256382995406], [-106.82628191497692, 185.0285478604164], [263.18564105474087, -109.01506194673111], [-9.157712494839252e-14, -498.52264893655916], [402.867137872139, 402.8671378721389], [-555.0856435812492, 320.4788457449308], [-356.0876063832565, 4.360815473732977e-14], [677.3188768454796, -220.07424371744668], [569.7401702132105, 0.0]]	left	15	8	left	[ 201.43356894  201.43356894]
3	0.6905143321746436	[[-209.30304355620527, 288.08092505035154], [370.0570957208328, 213.6525638299539], [-473.72163844036436, -316.530679125981], [-201.43356893606946, 201.4335689360695]]	left	5	4	left	[ -1.42435043e+02   1.74432619e-14]
4	0.7466453529304999	[[402.86713787213887, -402.86713787213904], [2.6164892842397864e-14, 427.30512765990784], [-263.1856410547409, 109.01506194673097], [412.7450585124522, -110.59470510834842]]	left	5	4	left	[-100.71678447 -100.71678447]
5	0.8674973208144365	[[-310.82378760754636, -389.76070166195916], [-288.0809250503516, -209.30304355620527], [-263.1856410547409, -109.01506194673091], [-569.7401702132105, 6.977304757972765e-14], [-370.0570957208327, 213.65256382995406], [-263.1856410547409, 109.01506194673097], [-338.65943842273987, -110.03712185872322], [-110.93172543973895, 486.0236453030718], [783.3927340431644, 0.0], [-110.93172543973908, -486.0236453030718], [-185.02854786041644, -106.8262819149769], [-213.65256382995392, 2.6164892842397864e-14], [2.6164892842397864e-14, 427.30512765990784], [-209.30304355620532, -288.0809250503515]]	left	15	4	left	[ 100.71678447  100.71678447]
6	5.591864173678914	[[-310.82378760754625, 389.7607016619593], [-338.6594384227398, 110.0371218587233], [783.3927340431644, 0.0], [-216.30087095538414, -449.1533866360868], [-486.0236453030718, 110.93172543973904], [677.3188768454796, -220.07424371744668], [-2.6164892842397864e-14, -142.43504255330262], [-389.7607016619592, 310.8237876075463], [-602.3032129289938, 219.22044150905236], [288.08092505035154, 209.3030435562053], [-486.0236453030718, -110.93172543973893], [100.71678446803472, -100.71678446803476], [-185.02854786041644, -106.8262819149769], [-402.8671378721389, 402.867137872139], [-569.7401702132105, 6.977304757972765e-14], [263.18564105474087, -109.01506194673111], [-100.71678446803476, -100.71678446803473], [216.30087095538408, 449.15338663608685], [-5.232978568479573e-14, -284.87008510660525], [631.2201039320228, -111.30113508881706], [449.1533866360868, -216.30087095538417], [-3.9247339263596795e-14, -213.65256382995392], [-6.541223210599466e-14, -356.0876063832565], [703.4071541103465, 111.40874842404206], [-7.849467852719359e-14, -427.30512765990784], [-703.4071541103464, 111.40874842404214], [106.82628191497682, -185.02854786041647], [263.1856410547409, 109.01506194673094], [473.72163844036425, 316.5306791259812]]	left	30	12	left	[ 213.65256383  370.05709572]
7	1.0042536243454379	[[-602.303212928994, -219.22044150905222], [-555.0856435812493, -320.4788457449307], [-473.7216384403643, 316.5306791259812], [-71.21752127665131, 8.721630947465956e-15]]	right	5	4	right	[-100.71678447  100.71678447]
8	1.3440848535319674	[[216.30087095538408, 449.15338663608685], [-555.0856435812492, 320.4788457449308], [216.30087095538397, -449.1533866360869], [288.08092505035154, 209.3030435562053], [-110.03712185872324, 338.65943842273987], [-185.02854786041635, 106.82628191497703], [-402.86713787213904, -402.8671378721389], [1.7443261894931912e-14, 284.87008510660525], [284.87008510660525, 0.0], [-631.2201039320228, 111.30113508881726], [-209.30304355620527, 288.08092505035154], [-677.3188768454796, 220.0742437174466], [412.7450585124523, 110.59470510834807], [-142.43504255330262, 1.7443261894931912e-14], [-3.9247339263596795e-14, -213.65256382995392], [-370.0570957208327, 213.65256382995406], [-71.21752127665131, 8.721630947465956e-15], [427.30512765990784, 0.0], [-569.7401702132105, 6.977304757972765e-14], [-288.0809250503515, 209.30304355620532], [-558.7927725995479, -111.15079327241902], [-110.93172543973908, -486.0236453030718], [109.01506194673095, 263.1856410547409], [-9.157712494839252e-14, -498.52264893655916], [449.15338663608685, 216.30087095538406], [-473.7216384403643, 316.5306791259812], [-631.2201039320229, -111.30113508881684], [110.9317254397389, -486.0236453030718], [-783.3927340431644, 9.59379404221255e-14]]	left	30	8	left	[-263.18564105 -109.01506195]
9	7.60341424627768	[[-100.71678446803476, -100.71678446803473], [427.30512765990784, 0.0], [263.18564105474087, -109.01506194673111], [-498.52264893655916, 6.105141663226169e-14], [100.71678446803475, 100.71678446803473], [-1.3082446421198932e-14, -71.21752127665131], [2.1804077368664886e-14, 356.0876063832565], [-201.43356893606946, 201.4335689360695], [-110.93172543973895, 486.0236453030718], [602.303212928994, 219.22044150905228], [106.82628191497682, -185.02854786041647], [402.867137872139, 402.8671378721389], [-201.43356893606952, -201.43356893606946], [412.7450585124523, 110.59470510834807], [-356.0876063832565, 4.360815473732977e-14], [284.87008510660525, 0.0], [-209.30304355620532, -288.0809250503515], [-263.1856410547409, 109.01506194673097], [-213.65256382995412, -370.05709572083265], [640.9576914898618, 0.0], [-9.157712494839252e-14, -498.52264893655916], [110.9317254397389, -486.0236453030718], [-631.2201039320228, 111.30113508881726], [-602.3032129289938, 219.22044150905236], [100.71678446803472, -100.71678446803476], [213.65256382995364, -370.05709572083293], [106.82628191497699, 185.02854786041638], [109.01506194673095, 263.1856410547409], [213.65256382995398, 370.05709572083276]]	left	30	12	left	[ 412.74505851 -110.59470511]
10	3.044322651661787	[[-569.7401702132105, 6.977304757972765e-14], [-1.3082446421198932e-14, -71.21752127665131], [370.0570957208328, 213.6525638299539], [216.30087095538408, 449.15338663608685], [288.0809250503515, -209.30304355620538], [338.6594384227398, 110.03712185872327], [209.3030435562052, -288.0809250503516], [1.7443261894931912e-14, 284.87008510660525], [-100.71678446803473, 100.71678446803475], [338.6594384227398, -110.03712185872334], [213.65256382995364, -370.05709572083293], [100.71678446803475, 100.71678446803473], [389.76070166195916, -310.82378760754636], [-110.5947051083484, -412.7450585124522], [-2.6164892842397864e-14, -142.43504255330262], [389.7607016619592, 310.82378760754625], [498.52264893655916, 0.0], [-602.3032129289938, 219.22044150905236], [302.15035340410424, 302.1503534041042], [473.72163844036425, -316.5306791259812], [-558.7927725995479, 111.15079327241916], [263.1856410547409, 109.01506194673094], [356.0876063832565, 0.0], [486.0236453030718, 110.93172543973898], [-106.82628191497692, 185.0285478604164], [209.3030435562053, 288.08092505035154], [427.30512765990784, 0.0], [-402.8671378721389, 402.867137872139], [185.0285478604164, 106.82628191497695]]	left	30	12	left	[-213.65256383  370.05709572]
11	4.056164091827668	[[-185.02854786041635, 106.82628191497703], [310.8237876075463, 389.7607016619592], [-449.15338663608685, -216.300870955384], [109.01506194673095, 263.1856410547409], [-555.0856435812492, 320.4788457449308], [631.2201039320228, 111.30113508881703], [209.3030435562053, 288.08092505035154], [1.7443261894931912e-14, 284.87008510660525], [555.0856435812492, 320.4788457449308], [100.71678446803472, -100.71678446803476], [-602.303212928994, -219.22044150905222], [2.6164892842397864e-14, 427.30512765990784], [427.30512765990784, 0.0], [-106.82628191497692, 185.0285478604164], [100.71678446803475, 100.71678446803473], [3.0525708316130845e-14, 498.52264893655916], [213.65256382995398, 370.05709572083276], [677.3188768454796, 220.07424371744654], [-558.7927725995479, 111.15079327241916], [2.1804077368664886e-14, 356.0876063832565], [-110.03712185872332, -338.6594384227398], [783.3927340431644, 0.0], [498.52264893655916, 0.0], [288.08092505035154, 209.3030435562053], [-1.3082446421198932e-14, -71.21752127665131], [-109.01506194673092, 263.1856410547409], [-412.74505851245226, 110.5947051083482], [284.87008510660525, 0.0], [-288.0809250503516, -209.30304355620527]]	left	30	4	left	[-100.71678447 -100.71678447]
12	1.0551149405146134	[[-310.82378760754625, 389.7607016619593], [-370.0570957208329, -213.6525638299538], [569.7401702132105, 0.0], [338.6594384227398, -110.03712185872334]]	left	5	12	left	[-412.74505851 -110.59470511]
13	5.90436216019225	[[402.867137872139, 402.8671378721389], [-216.30087095538403, 449.15338663608685], [-213.65256382995412, -370.05709572083265], [110.93172543973901, 486.0236453030718], [-712.175212766513, 8.721630947465955e-14], [-569.7401702132105, 6.977304757972765e-14], [370.0570957208328, 213.6525638299539], [473.72163844036425, 316.5306791259812], [-631.2201039320228, 111.30113508881726], [-449.15338663608685, -216.300870955384], [-370.0570957208327, 213.65256382995406], [302.1503534041041, -302.1503534041043], [-602.3032129289938, 219.22044150905236], [602.303212928994, 219.22044150905228]]	left	15	12	left	[ -7.84946785e-14  -4.27305128e+02]
14	0.7033841116863186	[[-185.02854786041644, -106.8262819149769], [-473.7216384403643, 316.5306791259812], [263.1856410547409, 109.01506194673094], [-302.1503534041042, 302.15035340410424], [-213.65256382995383, 370.0570957208328], [449.15338663608685, 216.30087095538406], [-631.2201039320229, -111.30113508881684], [712.175212766513, 0.0], [558.7927725995478, -111.15079327241922], [213.65256382995364, -370.05709572083293], [310.8237876075463, 389.7607016619592], [-110.03712185872324, 338.65943842273987], [185.0285478604164, 106.82628191497695], [498.52264893655916, 0.0]]	right	15	4	right	[ 100.71678447 -100.71678447]
15	0.7783265865473368	[[703.4071541103465, 111.40874842404206], [109.01506194673095, 263.1856410547409], [110.93172543973901, 486.0236453030718], [555.085643581249, -320.47884574493116]]	left	5	12	left	[ 412.74505851  110.59470511]
16	0.8356313453332405	[[-712.175212766513, 8.721630947465955e-14], [310.8237876075463, 389.7607016619592], [-213.65256382995383, 370.0570957208328], [-213.65256382995392, 2.6164892842397864e-14], [558.7927725995478, -111.15079327241922], [-389.7607016619592, 310.8237876075463], [640.9576914898618, 0.0], [-370.0570957208327, 213.65256382995406], [602.303212928994, 219.22044150905228], [402.86713787213887, -402.86713787213904], [-402.8671378721389, 402.867137872139], [109.015061946731, -263.18564105474087], [-412.74505851245226, 110.5947051083482], [412.7450585124523, 110.59470510834807]]	left	15	8	left	[ 201.43356894 -201.43356894]
17	1.2510467992760823	[[216.30087095538408, 449.15338663608685], [-201.43356893606946, 201.4335689360695], [-486.0236453030718, 110.93172543973904], [-555.0856435812492, 320.4788457449308], [-310.82378760754636, -389.76070166195916], [-110.5947051083484, -412.7450585124522], [-486.0236453030718, -110.93172543973893], [185.0285478604164, 106.82628191497695], [209.3030435562053, 288.08092505035154], [-558.7927725995479, -111.15079327241902], [338.6594384227398, -110.03712185872334], [677.3188768454796, 220.07424371744654], [-526.3712821094819, 218.03012389346193], [-412.7450585124524, -110.59470510834791]]	right	15	12	right	[ -4.27305128e+02   5.23297857e-14]
18	6.049213179281651	[[-555.0856435812492, 320.4788457449308], [402.86713787213887, -402.86713787213904], [602.3032129289937, -219.22044150905273], [-263.1856410547409, -109.01506194673091], [-288.0809250503515, 209.30304355620532], [-100.71678446803473, 100.71678446803475], [-213.65256382995392, 2.6164892842397864e-14], [185.02854786041632, -106.82628191497706], [109.01506194673095, 263.1856410547409], [-100.71678446803476, -100.71678446803473], [263.18564105474087, -109.01506194673111], [-106.82628191497692, 185.0285478604164], [-389.7607016619592, 310.8237876075463], [-201.43356893606952, -201.43356893606946], [558.7927725995479, 111.15079327241895], [-498.52264893655916, 6.105141663226169e-14], [4.360815473732978e-15, 71.21752127665131], [412.7450585124523, 110.59470510834807], [-526.3712821094819, 218.03012389346193], [216.30087095538397, -449.1533866360869], [-209.30304355620532, -288.0809250503515], [-602.303212928994, -219.22044150905222], [486.02364530307176, -110.93172543973911], [-110.5947051083484, -412.7450585124522], [631.2201039320228, 111.30113508881703], [-569.7401702132105, 6.977304757972765e-14], [310.8237876075463, 389.7607016619592], [526.3712821094817, -218.03012389346222], [110.0371218587232, -338.65943842273987]]	right	30	12	right	[-110.59470511  412.74505851]
19	0.8717267120482575	[[106.82628191497682, -185.02854786041647], [-109.0150619467311, -263.18564105474087], [288.0809250503515, -209.30304355620538], [302.1503534041041, -302.1503534041043]]	right	5	4	right	[-100.71678447 -100.71678447]
