	RT	distractor_position	key_pressed	set_size	target_ecc	target_orientation	target_position
0	2.540933294218121	[[-402.8671378721389, 402.867137872139], [288.0809250503515, -209.30304355620538], [-110.03712185872324, 338.65943842273987], [526.3712821094819, 218.03012389346188], [-677.3188768454797, -220.07424371744645], [216.30087095538397, -449.1533866360869], [389.76070166195916, -310.82378760754636], [449.15338663608685, 216.30087095538406], [-106.82628191497692, 185.0285478604164], [-110.03712185872332, -338.6594384227398], [-109.0150619467311, -263.18564105474087], [703.4071541103465, 111.40874842404206], [-3.9247339263596795e-14, -213.65256382995392], [-213.65256382995383, 370.0570957208328], [-631.2201039320228, 111.30113508881726], [-712.175212766513, 8.721630947465955e-14], [-142.43504255330262, 1.7443261894931912e-14], [-389.7607016619592, 310.8237876075463], [-486.0236453030718, 110.93172543973904], [142.43504255330262, 0.0], [213.65256382995392, 0.0], [402.86713787213887, -402.86713787213904], [-209.30304355620532, -288.0809250503515], [106.82628191497699, 185.02854786041638], [-569.7401702132105, 6.977304757972765e-14], [-783.3927340431644, 9.59379404221255e-14], [-6.541223210599466e-14, -356.0876063832565], [-338.6594384227398, 110.0371218587233], [-201.43356893606946, 201.4335689360695]]	left	30	12	left	[ 213.65256383  370.05709572]
1	0.9453326593684324	[[-100.71678446803473, 100.71678446803475], [-473.7216384403643, 316.5306791259812], [-302.1503534041042, 302.15035340410424], [-310.82378760754636, -389.76070166195916]]	right	5	4	right	[-100.71678447 -100.71678447]
2	1.9390026847431727	[[-526.3712821094819, -218.03012389346182], [-110.59470510834802, 412.7450585124523], [703.4071541103465, 111.40874842404206], [109.01506194673095, 263.1856410547409]]	right	5	12	right	[ 110.59470511  412.74505851]
3	0.7623361520745675	[[-449.15338663608685, -216.300870955384], [356.0876063832565, 0.0], [-449.1533866360868, 216.3008709553841], [-602.303212928994, -219.22044150905222]]	right	5	4	right	[ -1.42435043e+02   1.74432619e-14]
4	0.6954222506210499	[[-106.82628191497706, -185.02854786041632], [-389.7607016619592, 310.8237876075463], [100.71678446803472, -100.71678446803476], [-473.72163844036436, -316.530679125981], [-7.849467852719359e-14, -427.30512765990784], [288.0809250503515, -209.30304355620538], [-677.3188768454797, -220.07424371744645], [1.7443261894931912e-14, 284.87008510660525], [-213.65256382995412, -370.05709572083265], [631.2201039320228, -111.30113508881706], [-602.303212928994, -219.22044150905222], [526.3712821094819, 218.03012389346188], [213.65256382995392, 0.0], [-427.30512765990784, 5.232978568479573e-14]]	right	15	4	right	[ 100.71678447  100.71678447]
5	1.190507917526702	[[-356.0876063832565, 4.360815473732977e-14], [-185.02854786041635, 106.82628191497703], [1.7443261894931912e-14, 284.87008510660525], [486.0236453030718, 110.93172543973898]]	left	5	8	left	[ 263.18564105 -109.01506195]
6	0.9967131343764777	[[-449.15338663608685, -216.300870955384], [-263.1856410547409, -109.01506194673091], [-370.0570957208327, 213.65256382995406], [677.3188768454796, -220.07424371744668]]	left	5	12	left	[ 213.65256383 -370.05709572]
7	4.754039303832542	[[-201.43356893606946, 201.4335689360695], [-106.82628191497692, 185.0285478604164], [-310.82378760754625, 389.7607016619593], [106.82628191497682, -185.02854786041647], [201.4335689360695, 201.43356893606946], [-109.01506194673092, 263.1856410547409], [213.65256382995364, -370.05709572083293], [412.7450585124523, 110.59470510834807], [-558.7927725995479, -111.15079327241902], [-389.7607016619592, 310.8237876075463], [-402.86713787213904, -402.8671378721389], [201.43356893606943, -201.43356893606952], [370.05709572083265, -213.65256382995412], [209.3030435562052, -288.0809250503516], [-201.43356893606952, -201.43356893606946], [109.015061946731, -263.18564105474087], [-209.30304355620527, 288.08092505035154], [106.82628191497699, 185.02854786041638], [-288.0809250503515, 209.30304355620532], [338.6594384227398, -110.03712185872334], [-71.21752127665131, 8.721630947465956e-15], [110.59470510834817, 412.74505851245226], [1.7443261894931912e-14, 284.87008510660525], [2.1804077368664886e-14, 356.0876063832565], [302.1503534041041, -302.1503534041043], [302.15035340410424, 302.1503534041042], [389.76070166195916, -310.82378760754636], [8.721630947465956e-15, 142.43504255330262], [-370.0570957208329, -213.6525638299538]]	left	30	12	left	[-412.74505851 -110.59470511]
8	2.3373617322613427	[[106.82628191497699, 185.02854786041638], [-284.87008510660525, 3.4886523789863823e-14], [-100.71678446803476, -100.71678446803473], [449.15338663608685, 216.30087095538406], [-412.74505851245226, 110.5947051083482], [263.18564105474087, -109.01506194673111], [71.21752127665131, 0.0], [555.085643581249, -320.47884574493116], [-201.43356893606952, -201.43356893606946], [-71.21752127665131, 8.721630947465956e-15], [338.6594384227398, -110.03712185872334], [-209.30304355620532, -288.0809250503515], [427.30512765990784, 0.0], [677.3188768454796, -220.07424371744668]]	left	15	8	left	[ 109.01506195 -263.18564105]
9	1.798292107101588	[[-498.52264893655916, 6.105141663226169e-14], [-110.03712185872324, 338.65943842273987], [110.9317254397389, -486.0236453030718], [-106.82628191497706, -185.02854786041632]]	left	5	12	left	[ 213.65256383 -370.05709572]
